time,X_value,Y_value,Z_value
1621.736,-54.54384,-23.25844,60.75328
1621.816,-56.26019,-23.18484,60.51754
1621.896,-57.96738,-23.77911,61.17300
1621.976,-57.44899,-25.55474,63.41757
1622.055,-60.11442,-26.09065,65.95393
1622.134,-63.75962,-26.53424,68.54166
1622.212,-66.37867,-27.78904,71.22389
1622.296,-70.55210,-27.80611,73.84982
1622.371,-72.88672,-26.97369,78.25640
1622.453,-73.95907,-26.00896,80.58386
1622.537,-71.37323,-24.31535,84.23221
1622.616,-65.32579,-20.97252,89.19984
1622.695,-59.81759,-17.72605,96.02357
1622.769,-56.12066,-15.04560,105.85956
1622.847,-57.92524,-12.79083,112.43616
1622.926,-64.34704,-10.01838,111.07337
1623.008,-59.68775,-8.83434,108.87397
1623.090,-59.13675,-9.59159,108.92751
1623.172,-58.97693,-12.93456,115.27030
1623.244,-60.60558,-17.17940,119.96675
1623.323,-58.00107,-20.88158,124.83023
1623.405,-57.69244,-22.32259,130.60625
1623.483,-52.37818,-18.32600,141.05070
1623.567,-45.38165,-11.44858,147.26344
1623.641,-50.96997,-0.66470,151.79054
1623.742,-51.76632,2.54458,152.91954
1623.807,-49.34659,3.52595,153.74091
1623.880,-48.76830,3.77599,152.56799
1623.959,-47.57479,0.84422,148.60732
1624.040,-50.10032,1.21790,147.86948
1624.117,-48.75993,0.28736,146.08942
1624.200,-48.85328,1.70544,144.54034
1624.276,-51.34143,4.86969,145.71526
1624.356,-55.77547,9.62882,148.13933
1624.436,-56.03183,11.12781,150.12132
1624.514,-55.77271,5.89495,149.23816
1624.594,-56.82695,5.13985,153.80971
1624.678,-57.47563,5.15164,157.38188
1624.752,-58.81556,6.16099,159.70755
1624.842,-58.83720,7.70956,159.75945
1624.916,-56.29232,5.66450,158.23622
1624.991,-55.22695,5.46991,155.06432
1625.083,-56.36249,6.86722,149.89481
1625.150,-56.21163,6.90008,141.70210
1625.229,-58.10450,6.46741,136.23930
1625.308,-60.71630,7.37721,136.40457
1625.388,-61.04457,6.28867,134.12254
1625.470,-59.99981,7.38063,133.41183
1625.548,-59.60859,7.18949,129.91945
1625.632,-60.33549,8.78367,128.54448
1625.705,-61.61160,8.83774,125.90131
1625.784,-63.89195,8.92270,124.98500
1625.872,-62.22292,6.28211,122.76168
1625.947,-62.62260,7.71456,122.05462
1626.023,-66.40139,11.45500,119.20702
1626.116,-68.03992,12.42196,113.72198
1626.181,-64.99412,12.36069,108.89066
1626.262,-66.26524,13.67073,106.60094
1626.340,-65.50790,12.56383,103.98802
1626.419,-64.77668,12.47083,99.68010
1626.500,-65.98375,13.99756,98.07001
1626.578,-65.50145,13.81339,97.56403
1626.659,-65.48755,14.22260,97.82772
1626.737,-65.71159,14.18856,97.59383
1626.817,-65.76558,14.15700,97.44625
1626.898,-65.54774,14.29023,97.46667
1626.982,-65.23373,14.42155,97.17269
1627.055,-65.29865,15.11958,96.70920
1627.160,-65.57764,16.15955,95.11821
1627.219,-67.71606,18.05877,91.53477
1627.295,-75.61477,21.58156,85.59475
1627.379,-77.91307,24.10887,77.72594
1627.453,-78.65575,26.49755,68.68910
1627.542,-79.99794,28.95132,58.40523
1627.612,-80.42258,30.58107,51.65261
1627.697,-81.74119,33.15550,46.16369
1627.770,-79.45153,34.39301,41.84064
1627.849,-77.18834,35.47915,37.98439
1627.935,-76.61094,34.53629,36.25372
1628.005,-78.38277,33.41525,42.06292
1628.083,-76.73517,29.70839,45.83966
1628.167,-78.35245,27.21972,48.82345
1628.244,-80.58045,26.55821,52.71248
1628.322,-83.18446,25.95290,59.19563
1628.403,-83.95129,23.96217,65.35590
1628.482,-83.55544,21.68949,70.56453
1628.561,-81.64973,18.85492,76.42337
1628.639,-80.57898,17.60958,83.97049
1628.725,-75.58745,19.57397,89.17020
1628.800,-71.49680,23.93137,96.52768
1628.878,-76.90939,30.74287,102.24979
1628.965,-75.17878,29.28003,103.51903
1629.041,-70.85751,25.38541,104.36095
1629.124,-69.08144,22.44959,103.54128
1629.195,-65.74102,19.38031,99.92749
1629.275,-64.26002,16.49981,95.65087
1629.359,-66.95914,16.89084,95.76805
1629.433,-68.42056,15.31675,98.15911
1629.513,-69.63261,13.96500,102.40604
