--- LOG START  --- 
986;2017-03-08_09-44-46.754;;40.752909;-73.992874;0.0;19.8;9.677;-28.91;-36.492;
1049;2017-03-08_09-44-49.258;;40.752909;-73.992874;0.0;19.8;9.677;-28.91;-36.492;
1113;2017-03-08_09-44-51.785;;40.752903;-73.992917;7.0;12.0;10.802;-25.91;-37.742;
1176;2017-03-08_09-44-54.298;;40.752903;-73.992917;7.0;12.0;10.802;-25.91;-37.742;
1241;2017-03-08_09-44-56.853;;40.752903;-73.992917;7.0;13.0;13.052;-35.285;-33.492;
1305;2017-03-08_09-44-59.383;;40.752903;-73.992917;7.0;14.0;11.552;-24.473;-35.18;
1369;2017-03-08_09-45-01.941;;40.752903;-73.992917;7.0;14.0;11.552;-24.473;-35.18;
1434;2017-03-08_09-45-04.489;;40.752903;-73.992917;7.0;19.0;11.177;-35.285;-31.805;
1498;2017-03-08_09-45-07.041;;40.752903;-73.992917;7.0;23.0;18.302;-10.66;-38.867;
1563;2017-03-08_09-45-09.592;;40.752903;-73.992917;7.0;23.0;18.302;-10.66;-38.867;
1627;2017-03-08_09-45-12.105;;40.752903;-73.992917;8.0;17.0;14.552;-28.91;-70.555;
1691;2017-03-08_09-45-14.642;;40.752903;-73.992917;8.0;17.0;14.552;-28.91;-70.555;
1754;2017-03-08_09-45-17.145;;40.752903;-73.992917;8.0;16.0;14.552;-28.16;-71.805;
1817;2017-03-08_09-45-19.653;;40.752903;-73.992917;8.0;14.0;14.927;-26.66;-70.992;
1881;2017-03-08_09-45-22.197;;40.752903;-73.992917;8.0;14.0;14.927;-26.66;-70.992;
1946;2017-03-08_09-45-24.749;;40.752902;-73.992917;8.0;14.0;13.802;-27.035;-68.055;
2007;2017-03-08_09-45-27.444;;40.752902;-73.992917;8.0;14.0;13.802;-27.035;-68.055;
2078;2017-03-08_09-45-29.968;;40.752902;-73.992917;8.0;15.0;15.302;-27.035;-70.18;
2135;2017-03-08_09-45-33.062;;40.752902;-73.992918;8.0;20.0;14.177;-29.66;-68.117;
2210;2017-03-08_09-45-36.023;;40.752902;-73.992918;8.0;20.0;14.177;-29.66;-68.117;
2295;2017-03-08_09-45-38.581;;40.752902;-73.992918;8.0;20.0;14.177;-29.66;-68.117;
2354;2017-03-08_09-45-41.080;;40.752902;-73.992918;8.0;23.0;14.177;-32.285;-69.367;
2411;2017-03-08_09-45-44.039;;40.752902;-73.992918;8.0;23.0;14.177;-32.285;-69.367;
2487;2017-03-08_09-45-47.020;;40.752902;-73.992918;8.0;14.0;16.052;-33.035;-72.242;
2573;2017-03-08_09-45-49.562;;40.752902;-73.992918;8.0;14.0;16.052;-33.035;-72.242;
2625;2017-03-08_09-45-52.070;;40.752903;-73.992917;8.0;21.0;15.302;-31.16;-72.68;
2690;2017-03-08_09-45-55.034;;40.752903;-73.992917;8.0;21.0;15.302;-31.16;-72.68;
2765;2017-03-08_09-45-58.042;;40.752903;-73.992917;8.0;20.0;16.052;-31.535;-69.805;
2841;2017-03-08_09-46-01.046;;40.752903;-73.992917;8.0;20.0;16.052;-31.535;-69.805;
2916;2017-03-08_09-46-04.083;;40.752903;-73.992917;8.0;20.0;16.052;-31.535;-69.805;
2993;2017-03-08_09-46-07.052;;40.752903;-73.992917;8.0;27.0;15.677;-31.91;-69.805;
3078;2017-03-08_09-46-09.567;;40.752903;-73.992917;8.0;27.0;15.677;-31.91;-69.805;
3129;2017-03-08_09-46-12.153;;40.752903;-73.992917;8.0;26.0;12.677;-28.91;-70.18;
3195;2017-03-08_09-46-15.094;;40.752903;-73.992917;8.0;26.0;12.677;-28.91;-70.18;
3270;2017-03-08_09-46-18.023;;40.752903;-73.992917;8.0;20.0;14.927;-29.66;-71.055;
3347;2017-03-08_09-46-21.053;;40.752903;-73.992917;8.0;20.0;14.927;-29.66;-71.055;
3423;2017-03-08_09-46-24.065;;40.752903;-73.992917;8.0;20.0;14.927;-29.66;-71.055;
3498;2017-03-08_09-46-27.030;;40.752903;-73.992917;8.0;13.0;14.177;-29.66;-71.055;
3584;2017-03-08_09-46-29.572;;40.752903;-73.992917;8.0;13.0;14.177;-29.66;-71.055;
3638;2017-03-08_09-46-32.194;;40.752903;-73.992918;8.0;14.0;14.177;-31.91;-70.242;
3701;2017-03-08_09-46-35.059;;40.752903;-73.992918;8.0;14.0;14.177;-31.91;-70.242;
3776;2017-03-08_09-46-38.034;;40.752903;-73.992919;8.0;26.0;11.552;-33.035;-71.055;
3852;2017-03-08_09-46-41.064;;40.752903;-73.992919;8.0;26.0;11.552;-33.035;-71.055;
3927;2017-03-08_09-46-44.052;;40.752903;-73.992919;8.0;26.0;11.552;-33.035;-71.055;
4004;2017-03-08_09-46-47.030;;40.752902;-73.992919;8.0;24.0;15.302;-29.66;-69.805;
4089;2017-03-08_09-46-49.577;;40.752902;-73.992919;8.0;24.0;15.302;-29.66;-69.805;
4153;2017-03-08_09-46-52.078;;40.752902;-73.992920;8.0;18.0;14.552;-28.91;-67.742;
4215;2017-03-08_09-46-54.987;;40.752902;-73.992921;9.0;18.0;14.927;-29.285;-68.555;
4281;2017-03-08_09-46-58.014;;40.752902;-73.992921;9.0;18.0;14.927;-29.285;-68.555;
4358;2017-03-08_09-47-01.048;;40.752902;-73.992921;9.0;26.0;14.552;-27.785;-64.867;
4433;2017-03-08_09-47-04.016;;40.752902;-73.992921;9.0;26.0;14.552;-27.785;-64.867;
4508;2017-03-08_09-47-07.045;;40.752902;-73.992921;9.0;26.0;14.552;-27.785;-64.867;
4595;2017-03-08_09-47-09.591;;40.752902;-73.992920;9.0;29.0;14.177;-29.66;-64.43;
4659;2017-03-08_09-47-13.048;;40.752902;-73.992920;9.0;47.0;14.552;-27.785;-68.18;
4730;2017-03-08_09-47-16.114;;40.752902;-73.992920;9.0;47.0;14.552;-27.785;-68.18;
4812;2017-03-08_09-47-19.041;;40.752902;-73.992920;9.0;47.0;14.552;-27.785;-68.18;
4889;2017-03-08_09-47-22.108;;40.752902;-73.992920;9.0;31.0;14.927;-27.785;-69.805;
4964;2017-03-08_09-47-25.068;;40.752902;-73.992920;9.0;31.0;14.927;-27.785;-69.805;
5049;2017-03-08_09-47-27.581;;40.752902;-73.992920;9.0;31.0;14.927;-27.785;-69.805;
5114;2017-03-08_09-47-30.135;;40.752902;-73.992920;9.0;18.0;14.927;-29.285;-68.617;
5166;2017-03-08_09-47-33.046;;40.752902;-73.992920;9.0;13.0;14.927;-31.91;-68.617;
5241;2017-03-08_09-47-36.071;;40.752902;-73.992920;9.0;13.0;14.927;-31.91;-68.617;
5318;2017-03-08_09-47-39.068;;40.752902;-73.992920;9.0;13.0;14.927;-31.91;-68.617;
5393;2017-03-08_09-47-42.023;;40.752902;-73.992920;9.0;14.0;15.302;-31.91;-67.742;
5469;2017-03-08_09-47-45.020;;40.752902;-73.992920;9.0;14.0;15.302;-31.91;-67.742;
5553;2017-03-08_09-47-47.536;;40.752902;-73.992920;9.0;14.0;15.302;-31.91;-67.742;
5618;2017-03-08_09-47-50.090;;40.752902;-73.992920;9.0;20.0;14.927;-31.91;-68.617;
5670;2017-03-08_09-47-53.120;;40.752902;-73.992919;9.0;18.0;14.552;-32.66;-66.555;
5745;2017-03-08_09-47-56.053;;40.752902;-73.992919;9.0;18.0;14.552;-32.66;-66.555;
5832;2017-03-08_09-47-58.597;;40.752902;-73.992919;9.0;18.0;14.552;-32.66;-66.555;
5897;2017-03-08_09-48-01.132;;40.752902;-73.992919;9.0;16.0;15.677;-30.785;-68.617;
5961;2017-03-08_09-48-03.691;;40.752902;-73.992919;9.0;19.0;14.552;-28.91;-68.18;
6024;2017-03-08_09-48-07.079;;40.752902;-73.992919;9.0;19.0;14.552;-28.91;-68.18;
6111;2017-03-08_09-48-09.630;;40.752902;-73.992920;9.0;21.0;15.677;-30.785;-68.18;
6176;2017-03-08_09-48-12.184;;40.752902;-73.992920;9.0;21.0;15.677;-30.785;-68.18;
6227;2017-03-08_09-48-15.053;;40.752902;-73.992919;9.0;21.0;12.677;-30.785;-68.18;
6303;2017-03-08_09-48-18.048;;40.752902;-73.992919;9.0;21.0;12.677;-30.785;-68.18;
6378;2017-03-08_09-48-21.012;;40.752902;-73.992919;9.0;24.0;15.302;-30.035;-69.43;
6453;2017-03-08_09-48-24.018;;40.752902;-73.992919;9.0;24.0;15.302;-30.035;-69.43;
6528;2017-03-08_09-48-27.032;;40.752902;-73.992919;9.0;24.0;15.302;-30.035;-69.43;
6615;2017-03-08_09-48-29.589;;40.752909;-73.992874;0.0;19.8;14.927;-28.91;-69.867;
6680;2017-03-08_09-48-32.152;;40.752909;-73.992874;0.0;19.8;14.927;-28.91;-69.867;
6732;2017-03-08_09-48-35.020;;40.752902;-73.992918;9.0;25.0;13.052;-29.66;-71.055;
6807;2017-03-08_09-48-38.037;;40.752902;-73.992918;9.0;25.0;13.052;-29.66;-71.055;
6884;2017-03-08_09-48-41.025;;40.752902;-73.992918;9.0;25.0;13.052;-29.66;-71.055;
6968;2017-03-08_09-48-43.539;;40.752902;-73.992918;9.0;19.0;13.427;-31.16;-68.992;
7031;2017-03-08_09-48-46.039;;40.752902;-73.992918;9.0;18.0;14.927;-29.285;-68.992;
7095;2017-03-08_09-48-48.588;;40.752902;-73.992918;9.0;18.0;14.927;-29.285;-68.992;
7160;2017-03-08_09-48-51.140;;40.752902;-73.992918;9.0;17.0;14.927;-31.16;-66.555;
7212;2017-03-08_09-48-53.649;;40.752902;-73.992918;9.0;17.0;14.927;-31.16;-66.555;
7287;2017-03-08_09-48-57.023;;40.752902;-73.992918;9.0;28.0;13.802;-33.723;-69.43;
7362;2017-03-08_09-49-00.035;;40.752902;-73.992918;9.0;28.0;13.802;-33.723;-69.43;
7439;2017-03-08_09-49-03.016;;40.752902;-73.992918;9.0;28.0;13.802;-33.723;-69.43;
7514;2017-03-08_09-49-06.045;;40.752902;-73.992918;9.0;27.0;15.302;-31.91;-69.43;
7599;2017-03-08_09-49-08.547;;40.752902;-73.992918;9.0;27.0;15.302;-31.91;-69.43;
7664;2017-03-08_09-49-11.101;;40.752902;-73.992919;9.0;19.0;13.802;-32.66;-69.867;
7712;2017-03-08_09-49-14.094;;40.752902;-73.992919;9.0;19.0;13.802;-32.66;-69.867;
7791;2017-03-08_09-49-17.020;;40.752902;-73.992920;10.0;20.0;13.427;-32.66;-69.43;
7869;2017-03-08_09-49-20.044;;40.752902;-73.992920;10.0;20.0;13.427;-32.66;-69.43;
7944;2017-03-08_09-49-23.067;;40.752902;-73.992920;10.0;20.0;13.427;-32.66;-69.43;
8019;2017-03-08_09-49-26.038;;40.752902;-73.992920;10.0;16.0;15.677;-33.348;-66.992;
8105;2017-03-08_09-49-28.566;;40.752902;-73.992920;10.0;16.0;15.677;-33.348;-66.992;
8169;2017-03-08_09-49-31.120;;40.752902;-73.992920;10.0;16.0;15.677;-33.348;-66.992;
8223;2017-03-08_09-49-34.058;;40.752902;-73.992919;10.0;16.0;14.177;-31.91;-70.242;
8298;2017-03-08_09-49-37.064;;40.752902;-73.992919;10.0;16.0;14.177;-31.91;-70.242;
8384;2017-03-08_09-49-39.615;;40.752902;-73.992919;10.0;18.0;14.177;-32.285;-70.68;
8448;2017-03-08_09-49-42.163;;40.752902;-73.992919;10.0;18.0;14.177;-32.285;-70.68;
8499;2017-03-08_09-49-45.050;;40.752902;-73.992919;10.0;16.0;14.552;-31.535;-70.242;
8574;2017-03-08_09-49-48.055;;40.752902;-73.992919;10.0;16.0;14.552;-31.535;-70.242;
8661;2017-03-08_09-49-50.604;;40.752902;-73.992919;10.0;17.0;14.927;-31.16;-69.867;
8723;2017-03-08_09-49-54.068;;40.752902;-73.992919;10.0;17.0;14.927;-31.16;-69.867;
8802;2017-03-08_09-49-57.092;;40.752902;-73.992919;10.0;33.0;15.302;-31.91;-67.367;
8879;2017-03-08_09-50-00.047;;40.752902;-73.992919;10.0;33.0;15.302;-31.91;-67.367;
8954;2017-03-08_09-50-03.033;;40.752902;-73.992919;10.0;33.0;15.302;-31.91;-67.367;
9029;2017-03-08_09-50-06.036;;40.752902;-73.992919;10.0;29.0;15.302;-28.91;-69.867;
9114;2017-03-08_09-50-08.543;;40.752902;-73.992919;10.0;29.0;15.302;-28.91;-69.867;
9179;2017-03-08_09-50-11.093;;40.752902;-73.992920;10.0;17.0;14.552;-27.785;-70.68;
9239;2017-03-08_09-50-14.086;;40.752902;-73.992920;10.0;41.0;14.177;-29.285;-69.43;
9306;2017-03-08_09-50-17.022;;40.752902;-73.992920;10.0;41.0;14.177;-29.285;-69.43;
9383;2017-03-08_09-50-20.039;;40.752902;-73.992920;10.0;41.0;14.177;-29.285;-69.43;
9459;2017-03-08_09-50-23.025;;40.752902;-73.992920;10.0;35.0;14.552;-29.66;-68.617;
9534;2017-03-08_09-50-26.015;;40.752902;-73.992920;10.0;35.0;14.552;-29.66;-68.617;
9620;2017-03-08_09-50-28.560;;40.752902;-73.992920;10.0;35.0;14.552;-29.66;-68.617;
9684;2017-03-08_09-50-31.114;;40.752902;-73.992920;10.0;19.0;15.302;-28.16;-69.43;
9749;2017-03-08_09-50-33.671;;40.752902;-73.992920;10.0;19.0;15.302;-28.16;-69.43;
9813;2017-03-08_09-50-36.222;;40.752902;-73.992920;10.0;20.0;14.927;-28.91;-71.492;
9878;2017-03-08_09-50-38.782;;40.752902;-73.992920;10.0;14.0;13.802;-29.285;-70.242;
9936;2017-03-08_09-50-42.064;;40.752902;-73.992920;10.0;14.0;13.802;-29.285;-70.242;
10014;2017-03-08_09-50-45.041;;40.752902;-73.992920;10.0;17.0;14.552;-28.535;-71.117;
10091;2017-03-08_09-50-48.026;;40.752902;-73.992920;10.0;17.0;14.552;-28.535;-71.117;
10175;2017-03-08_09-50-50.535;;40.752902;-73.992920;10.0;20.0;14.927;-31.91;-71.492;
10239;2017-03-08_09-50-53.094;;40.752902;-73.992920;10.0;20.0;14.927;-31.91;-71.492;
10292;2017-03-08_09-50-56.034;;40.752902;-73.992921;10.0;36.0;14.927;-32.973;-69.43;
10368;2017-03-08_09-50-59.039;;40.752902;-73.992921;10.0;36.0;14.927;-32.973;-69.43;
10445;2017-03-08_09-51-02.075;;40.752902;-73.992921;10.0;36.0;14.927;-32.973;-69.43;
10520;2017-03-08_09-51-05.052;;40.752902;-73.992921;10.0;36.0;15.302;-32.285;-70.242;
10596;2017-03-08_09-51-08.042;;40.752902;-73.992921;10.0;36.0;15.302;-32.285;-70.242;
10680;2017-03-08_09-51-10.555;;40.752902;-73.992921;10.0;36.0;15.302;-32.285;-70.242;
10745;2017-03-08_09-51-13.111;;40.752902;-73.992921;10.0;17.0;14.927;-32.598;-69.867;
10809;2017-03-08_09-51-15.666;;40.752902;-73.992922;11.0;14.0;14.927;-32.285;-69.43;
10874;2017-03-08_09-51-18.224;;40.752902;-73.992922;11.0;14.0;14.927;-32.285;-69.43;
10938;2017-03-08_09-51-20.775;;40.752902;-73.992922;10.0;14.0;13.802;-30.035;-69.867;
11000;2017-03-08_09-51-24.056;;40.752902;-73.992922;10.0;14.0;13.802;-30.035;-69.867;
11075;2017-03-08_09-51-27.023;;40.752902;-73.992922;10.0;20.0;14.552;-27.785;-71.117;
11150;2017-03-08_09-51-30.065;;40.752902;-73.992922;10.0;20.0;14.552;-27.785;-71.117;
11237;2017-03-08_09-51-32.594;;40.752902;-73.992922;10.0;15.0;14.177;-30.41;-71.117;
11301;2017-03-08_09-51-36.008;;40.752902;-73.992922;10.0;15.0;14.177;-30.41;-71.117;
11378;2017-03-08_09-51-39.039;;40.752902;-73.992923;10.0;14.0;14.927;-31.91;-70.68;
11453;2017-03-08_09-51-42.030;;40.752902;-73.992923;10.0;14.0;14.927;-31.91;-70.68;
11529;2017-03-08_09-51-45.017;;40.752902;-73.992923;11.0;15.0;14.552;-29.285;-69.055;
11604;2017-03-08_09-51-48.066;;40.752902;-73.992923;11.0;15.0;14.552;-29.285;-69.055;
11691;2017-03-08_09-51-50.593;;40.752902;-73.992923;11.0;15.0;14.552;-29.285;-69.055;
11756;2017-03-08_09-51-53.153;;40.752902;-73.992922;11.0;15.0;14.927;-30.035;-70.68;
11814;2017-03-08_09-51-56.104;;40.752902;-73.992922;10.0;24.0;12.677;-30.035;-68.242;
11883;2017-03-08_09-51-59.048;;40.752902;-73.992922;10.0;24.0;12.677;-30.035;-68.242;
11958;2017-03-08_09-52-02.022;;40.752902;-73.992922;10.0;24.0;12.677;-30.035;-68.242;
12035;2017-03-08_09-52-05.036;;40.752902;-73.992922;11.0;19.0;14.552;-29.285;-69.43;
12110;2017-03-08_09-52-08.028;;40.752902;-73.992922;11.0;19.0;14.552;-29.285;-69.43;
12195;2017-03-08_09-52-10.549;;40.752902;-73.992922;11.0;19.0;14.552;-29.285;-69.43;
12258;2017-03-08_09-52-13.050;;40.752902;-73.992922;11.0;19.0;14.177;-28.91;-68.617;
12312;2017-03-08_09-52-16.036;;40.752902;-73.992922;11.0;29.0;14.177;-29.285;-69.43;
12387;2017-03-08_09-52-19.050;;40.752902;-73.992922;11.0;29.0;14.177;-29.285;-69.43;
12464;2017-03-08_09-52-22.086;;40.752902;-73.992922;11.0;29.0;14.177;-29.285;-69.43;
12540;2017-03-08_09-52-25.055;;40.752902;-73.992922;11.0;17.0;14.927;-28.91;-68.242;
12617;2017-03-08_09-52-28.027;;40.752902;-73.992922;11.0;17.0;14.927;-28.91;-68.242;
12701;2017-03-08_09-52-30.571;;40.752902;-73.992922;11.0;17.0;14.927;-28.91;-68.242;
12765;2017-03-08_09-52-33.126;;40.752902;-73.992922;11.0;17.0;15.302;-27.035;-72.305;
12819;2017-03-08_09-52-36.049;;40.752902;-73.992923;11.0;29.0;14.552;-27.41;-70.305;
12893;2017-03-08_09-52-39.049;;40.752902;-73.992923;11.0;29.0;14.552;-27.41;-70.305;
12969;2017-03-08_09-52-42.041;;40.752902;-73.992923;11.0;29.0;14.552;-27.41;-70.305;
13044;2017-03-08_09-52-45.015;;40.752902;-73.992923;11.0;57.0;13.802;-29.285;-70.68;
13119;2017-03-08_09-52-48.128;;40.752902;-73.992923;11.0;57.0;13.802;-29.285;-70.68;
13196;2017-03-08_09-52-51.019;;40.752902;-73.992923;11.0;57.0;13.802;-29.285;-70.68;
13281;2017-03-08_09-52-53.561;;40.752902;-73.992923;11.0;73.0;14.927;-30.785;-73.555;
13345;2017-03-08_09-52-56.091;;40.752902;-73.992924;11.0;38.0;15.677;-30.41;-71.117;
13410;2017-03-08_09-52-58.645;;40.752902;-73.992924;11.0;38.0;15.677;-30.41;-71.117;
13474;2017-03-08_09-53-01.209;;40.752902;-73.992925;11.0;24.0;14.177;-31.91;-69.867;
13524;2017-03-08_09-53-04.102;;40.752902;-73.992925;11.0;24.0;14.177;-31.91;-69.867;
13600;2017-03-08_09-53-07.067;;40.752902;-73.992925;11.0;31.0;14.927;-30.035;-69.055;
13677;2017-03-08_09-53-10.048;;40.752902;-73.992925;11.0;31.0;14.927;-30.035;-69.055;
13752;2017-03-08_09-53-13.034;;40.752902;-73.992925;11.0;31.0;14.927;-30.035;-69.055;
13828;2017-03-08_09-53-16.029;;40.752902;-73.992925;11.0;29.0;15.302;-30.41;-69.867;
13913;2017-03-08_09-53-18.547;;40.752902;-73.992925;11.0;29.0;15.302;-30.41;-69.867;
13977;2017-03-08_09-53-21.082;;40.752902;-73.992925;11.0;24.0;15.302;-29.285;-69.055;
14031;2017-03-08_09-53-24.129;;40.752902;-73.992925;11.0;24.0;15.302;-29.285;-69.055;
14106;2017-03-08_09-53-27.012;;40.752902;-73.992924;11.0;29.0;13.427;-31.16;-68.242;
14182;2017-03-08_09-53-30.047;;40.752902;-73.992924;11.0;29.0;13.427;-31.16;-68.242;
14267;2017-03-08_09-53-32.568;;40.752902;-73.992924;11.0;29.0;13.427;-31.16;-68.242;
14331;2017-03-08_09-53-35.099;;40.752902;-73.992925;11.0;35.0;13.802;-28.91;-65.742;
14383;2017-03-08_09-53-38.062;;40.752902;-73.992925;11.0;35.0;13.802;-28.91;-65.742;
14469;2017-03-08_09-53-40.570;;40.752902;-73.992924;11.0;29.0;13.052;-31.535;-69.055;
14533;2017-03-08_09-53-43.098;;40.752902;-73.992924;11.0;29.0;13.052;-31.535;-69.055;
14586;2017-03-08_09-53-46.031;;40.752902;-73.992924;11.0;24.0;14.927;-28.91;-70.68;
14671;2017-03-08_09-53-48.569;;40.752902;-73.992924;11.0;24.0;14.927;-28.91;-70.68;
14735;2017-03-08_09-53-51.102;;40.752902;-73.992924;11.0;18.0;14.927;-28.16;-69.43;
14799;2017-03-08_09-53-53.639;;40.752902;-73.992924;11.0;18.0;14.927;-28.16;-69.43;
14863;2017-03-08_09-53-56.175;;40.752902;-73.992924;11.0;15.0;15.302;-28.91;-69.492;
14927;2017-03-08_09-53-58.705;;40.752902;-73.992924;11.0;15.0;14.927;-30.035;-68.617;
14991;2017-03-08_09-54-01.242;;40.752902;-73.992924;11.0;15.0;14.927;-30.035;-68.617;
15055;2017-03-08_09-54-03.776;;40.752902;-73.992924;11.0;14.0;13.052;-29.285;-68.242;
15115;2017-03-08_09-54-07.060;;40.752902;-73.992924;11.0;14.0;13.052;-29.285;-68.242;
15192;2017-03-08_09-54-10.033;;40.752902;-73.992924;11.0;19.0;14.552;-28.91;-68.242;
15267;2017-03-08_09-54-13.015;;40.752902;-73.992924;11.0;19.0;14.552;-28.91;-68.242;
15346;2017-03-08_09-54-16.045;;40.752902;-73.992924;12.0;16.0;14.552;-31.535;-67.805;
15418;2017-03-08_09-54-19.068;;40.752902;-73.992924;12.0;16.0;14.552;-31.535;-67.805;
15505;2017-03-08_09-54-21.594;;40.752902;-73.992924;12.0;16.0;14.552;-31.535;-67.805;
15569;2017-03-08_09-54-24.135;;40.752902;-73.992924;12.0;16.0;15.302;-28.535;-69.867;
15622;2017-03-08_09-54-27.069;;40.752902;-73.992924;12.0;16.0;15.302;-28.535;-69.867;
15697;2017-03-08_09-54-30.035;;40.752902;-73.992924;12.0;17.0;13.802;-28.91;-69.867;
15771;2017-03-08_09-54-33.020;;40.752902;-73.992924;12.0;17.0;13.802;-28.91;-69.867;
15848;2017-03-08_09-54-36.027;;40.752902;-73.992924;12.0;17.0;13.802;-28.91;-69.867;
15923;2017-03-08_09-54-39.083;;40.752902;-73.992924;12.0;14.0;14.177;-30.785;-69.867;
16010;2017-03-08_09-54-41.595;;40.752902;-73.992924;12.0;14.0;14.177;-30.785;-69.867;
16074;2017-03-08_09-54-44.130;;40.752902;-73.992924;12.0;14.0;14.552;-29.66;-69.492;
16126;2017-03-08_09-54-47.018;;40.752902;-73.992924;12.0;14.0;14.552;-29.66;-69.492;
16201;2017-03-08_09-54-50.057;;40.752901;-73.992924;12.0;13.0;14.927;-28.16;-69.867;
16277;2017-03-08_09-54-53.058;;40.752901;-73.992924;12.0;13.0;14.927;-28.16;-69.867;
16353;2017-03-08_09-54-56.046;;40.752901;-73.992924;12.0;13.0;14.927;-28.16;-69.867;
16428;2017-03-08_09-54-59.046;;40.752901;-73.992924;12.0;15.0;14.177;-27.785;-71.117;
