time,X_value,Y_value,Z_value
1630.072,-1.29427,-1.63703,1.76044
1630.164,-1.07436,-0.51933,1.16663
1630.234,-3.52192,0.10278,-0.16277
1630.313,-1.69906,0.60984,1.03035
1630.389,-0.06832,0.15132,2.12173
1630.466,2.34396,-0.66545,1.85675
1630.554,1.73357,-0.71059,1.69658
1630.629,-0.20273,-0.10685,0.27861
1630.704,0.18468,-1.90908,-3.88123
1630.872,-1.78426,-0.77580,-1.02341
1630.947,-1.91983,0.97494,-2.18581
1631.033,0.39532,1.21122,-0.67779
1631.109,0.68771,1.28423,0.65792
1631.186,1.00321,1.02527,0.64608
1631.266,2.63549,1.10219,1.88456
1631.358,4.78916,-0.16398,5.22881
1631.424,-1.76834,-0.79043,0.70072
1631.505,-0.04664,-1.13133,2.75583
1631.592,-3.34679,-0.96371,0.13550
1631.669,-2.55914,-0.99310,1.40592
1631.742,-1.97356,-0.62558,1.31260
1631.821,-1.56591,-0.83409,0.60628
1631.898,2.60802,-0.77417,1.78201
1631.987,1.77478,-0.56260,0.46768
1632.056,-0.47976,-0.69238,-3.86792
1632.142,-1.33464,-1.30238,0.37833
1632.215,-0.66657,1.24440,0.03907
1632.300,-0.82317,1.75934,0.71279
1632.384,0.42962,1.69869,2.04915
1632.454,2.29829,0.50825,2.05180
1632.538,0.49226,-0.04182,-0.09416
1632.612,-0.34350,-0.35888,0.06274
1632.695,-0.49635,-0.79566,1.46008
1632.773,-1.60321,-0.66519,1.31612
1632.851,-1.16354,-0.07801,0.85932
1632.930,-1.52972,0.33079,1.57603
1633.009,-0.09671,-0.27569,2.09302
1633.088,-0.55283,0.06552,1.48921
1633.173,-0.90346,0.55063,-0.08719
1633.247,2.58988,-0.29786,1.70220
1633.329,-0.50673,1.47928,0.20171
1633.406,0.63377,1.51853,-1.35618
1633.486,1.56963,1.19514,2.01724
1633.565,-1.29308,-0.17856,1.90942
1633.648,-0.20388,-1.80864,-0.45359
1633.723,-1.23646,-1.65654,-0.72640
1633.816,-1.30873,-0.21964,-0.83070
1633.886,0.25657,0.45161,-0.25137
1633.964,1.80488,0.81903,-0.01015
1634.042,1.61765,0.92278,-0.80634
1634.120,1.41107,0.17194,-1.27755
1634.211,0.79974,-0.67248,-0.43935
1634.288,-1.71698,-1.27485,-0.22208
1634.361,-2.66607,-1.77644,-0.20524
1634.444,2.27446,-1.14791,1.76788
1634.529,-1.47008,-0.38326,-0.34191
1634.602,-0.88589,0.58637,-0.35889
1634.690,1.63072,0.45119,1.50016
1634.760,0.00912,0.23090,-0.45223
1634.837,0.61774,0.48736,-1.16919
1634.920,0.00776,-0.06307,-0.17819
1635.001,-0.16368,-0.19012,-0.33144
1635.075,0.31107,-0.00824,-0.62476
1635.160,0.45151,-0.09167,-0.35238
1635.232,-0.02453,-0.01131,-0.47750
1635.312,0.18900,-0.07418,-0.27145
1635.401,0.32383,-0.04472,-0.53973
1635.471,0.09086,0.04143,-0.43750
1635.561,0.15401,0.05943,-0.27901
1635.633,0.13468,0.06524,-0.02293
1635.716,0.22763,0.04440,-0.12221
1635.789,0.04898,0.01998,-0.34113
1635.871,0.24554,0.05131,-0.37651
1635.951,0.07186,-0.00177,-0.41482
1636.031,0.21175,0.09518,-0.37766
1636.112,0.24338,0.03289,-0.25984
1636.184,0.02223,0.04168,-0.42039
1636.264,0.09375,0.03415,-0.32027
1636.344,0.22429,0.11115,-0.17036
1636.428,0.20869,0.03715,-0.31001
1636.509,0.00636,0.02614,-0.17705
1636.589,-0.01073,-0.16701,-0.54301
1636.661,0.16641,0.18277,-0.14695
1636.740,0.04049,0.00603,-0.61108
1636.819,0.10024,0.18132,-0.02662
1636.905,0.59329,-0.25744,-0.49450
1636.985,-0.24614,0.17070,-1.12826
1637.062,0.76277,0.03915,-0.47880
1637.139,-0.36227,0.34187,-0.11666
1637.233,0.39113,0.18712,0.34788
1637.296,-0.24732,0.38846,-0.06552
1637.382,0.49082,-0.11088,-0.16972
1637.456,-0.41664,-0.50822,-0.98456
1637.535,-0.06774,-0.29132,-1.28453
1637.628,0.13129,0.17942,-0.78493
1637.693,0.48217,0.38011,0.06150
1637.772,0.46566,-0.04320,0.16838
1637.855,-0.08205,-0.30303,-0.48934
1637.938,-0.02334,0.01217,-0.70709
1638.010,0.69963,0.18481,-0.59831
1638.091,0.27841,0.33582,-0.50676
1638.183,0.31966,0.13491,-0.10562
1638.252,-0.11192,0.13224,-0.31116
1638.335,-0.01727,0.12822,-0.26271
1638.411,0.23896,0.16940,-0.12083
1638.490,0.28536,0.14947,-0.44194
1638.565,0.21118,0.03788,-0.53419
1638.645,-0.01577,-0.07744,-0.68314
1638.722,0.08680,-0.07548,0.21212
1638.814,0.21887,0.09962,-0.46359
1638.881,-0.19055,-0.00328,-0.25555
1638.964,0.14695,0.01632,-0.01325
1639.046,0.25806,0.17276,-0.53288
1639.119,0.24845,0.13177,-0.52363
1639.210,0.31583,-0.00592,-0.28482
1639.277,-0.07281,0.10811,-0.73401
1639.360,0.04637,0.02103,-0.37580
1639.437,0.09039,-0.04006,-0.40333
1639.520,-0.21547,-0.14077,-0.49917
1639.597,0.40551,-0.03424,-1.31726
1639.675,0.23809,0.80453,-0.79684
1639.756,2.45806,0.11104,0.59100
1639.835,2.34971,-0.05454,-0.24211
1639.913,0.43939,-0.74218,-1.12810
1639.992,-1.63257,-0.16627,0.88791
1640.072,-0.44883,-0.26973,1.15230
1640.158,-1.47787,-0.36167,-1.17413
1640.231,-1.00714,0.00140,-1.67939
1640.313,0.61995,-0.16099,-0.74099
1640.396,0.02073,0.52059,-1.74004
1640.476,-2.02007,0.17482,-1.51106
1640.556,1.14157,0.42224,0.14511
1640.637,1.74255,0.70689,0.96556
1640.707,-0.04962,0.43292,-0.74648
1640.792,0.37269,-0.03430,0.94680
1640.865,-0.23866,0.00153,2.21052
1640.946,0.56626,0.27738,0.03692
1641.031,-0.21153,0.27927,-1.05165
1641.103,0.80692,0.19847,-1.26853
1641.278,1.23218,0.86287,0.34982
1641.348,0.70032,0.58244,1.34485
1641.425,-0.45906,0.07716,1.11311
1641.503,0.41801,0.14565,-0.80503
1641.584,-0.35837,0.91148,-0.40992
1641.663,-0.63901,0.08513,-2.03611
1641.742,-1.25108,-0.01789,1.29629
1641.835,0.94317,-0.54706,1.02599
1641.901,1.11094,-0.58523,-0.02529
1641.987,-0.01404,0.44582,-2.10192
1642.059,-0.33842,0.36375,1.06263
1642.148,-0.58177,0.44134,-0.62515
1642.222,-1.13408,0.29243,0.26424
1642.298,0.82151,0.15207,2.98853
1642.386,-0.55086,0.58991,1.04023
1642.457,-1.99442,-0.05135,0.21140
1642.536,-0.79517,0.13966,-0.08317
1642.617,0.13247,-0.15891,-0.39190
1642.694,0.14926,-0.57961,0.19664
1642.775,-0.70137,-1.10130,-0.31528
1642.854,0.49768,-1.04925,-1.07243
1642.932,1.05695,0.07561,-1.03723
1643.013,1.58899,0.05825,2.15940
1643.092,1.11273,0.90148,0.33452
1643.171,-0.76037,0.53070,1.69180
1643.256,0.90641,0.01948,0.68698
1643.329,0.81059,0.09733,-0.89158
1643.410,1.63998,0.74324,1.16554
1643.491,1.15834,-1.53343,-0.69322
1643.568,2.17506,-0.16526,2.68044
1643.647,2.02430,1.24675,-0.93088
1643.726,0.97018,1.02614,-1.44547
1643.808,0.00353,0.03698,0.51925
1643.885,0.58100,1.35127,-0.55171
1643.964,0.87557,0.76674,0.01660
1644.051,0.07993,0.04532,1.61516
1644.123,0.57353,-0.16440,0.93902
1644.203,0.27169,-0.35418,0.35006
1644.282,0.80729,-0.63910,-0.30738
1644.362,0.37793,-0.76048,0.37256
1644.441,-0.11102,-0.77237,0.40000
1644.521,-0.33730,-0.61728,0.48759
1644.599,0.03361,-0.65641,0.40042
1644.687,-1.16355,-0.45459,3.03245
1644.758,-0.10520,0.31010,-3.55902
1644.837,-0.93374,-0.43209,-0.31807
1644.917,0.41786,-0.02128,0.46383
1644.998,0.19441,-0.10928,0.19591
1645.081,0.10755,-0.21589,1.07741
1645.156,-0.04066,0.13547,0.61927
1645.236,0.37206,0.50294,0.56549
1645.314,-0.24097,-0.05464,0.81238
1645.395,0.47416,-0.68292,-0.37768
1645.482,0.04934,-1.23027,-0.45579
1645.553,0.10276,-1.34275,0.74053
1645.638,1.36162,-0.74728,-0.14120
1645.721,1.34755,-0.40555,-0.00881
1645.790,0.41816,0.13664,1.20749
1645.872,-0.20653,0.23806,-0.47711
1645.950,0.64800,0.26745,0.07845
1646.029,-0.05209,0.03959,0.02900
1646.114,-0.03400,-0.77746,0.86738
1646.188,0.27846,0.14081,-0.45485
1646.267,-0.04343,-0.66113,0.54710
1646.346,0.43420,-0.51431,0.31788
1646.426,0.13289,-0.71111,1.62741
1646.513,-0.72182,-0.75832,0.21268
1646.585,0.08639,-0.33831,0.21911
1646.666,0.05423,-0.06612,-0.09836
1646.752,-0.16111,0.00740,0.21477
1646.823,0.00147,-0.20503,-0.25859
1646.902,-0.37082,-0.22596,0.15595
1646.982,-0.42794,-0.13511,0.09144
1647.062,-0.09627,-0.13014,0.17239
1647.146,0.25726,-0.07877,0.02057
1647.220,0.07842,0.08422,-0.04059
1647.299,0.04960,-0.10553,0.24485
1647.379,-0.02691,-0.10469,-0.06910
1647.458,-0.03233,-0.07459,0.11717
1647.542,0.04161,-0.07361,-0.11808
1647.617,-0.05479,-0.08081,-1.08244
1647.697,-0.10177,0.50881,0.29789
1647.792,0.91354,-0.67244,1.89458
1647.856,0.83056,-0.79672,0.94204
1647.934,0.30442,-1.78256,1.61914
1648.014,0.61062,-0.46786,-0.26785
1648.094,-0.23435,0.07115,0.10199
1648.174,-1.17888,0.32986,0.26825
1648.252,-0.40013,-0.34370,0.24219
1648.331,-0.08665,0.08701,-0.49207
1648.418,-2.06404,-0.56671,-1.80903
1648.491,-0.62823,-0.24900,-0.40108
1648.570,-1.34744,-0.06994,1.41107
1648.652,0.16783,-0.33779,-1.05809
1648.728,-0.39786,-0.49516,1.00697
1648.811,1.29268,-0.08231,-0.82355
1648.884,1.49850,-0.16169,-0.59435
1648.970,-0.44159,0.37621,0.23615
1649.042,-1.44087,-0.09027,-0.03415
1649.124,0.04967,-0.68094,-0.44013
1649.206,0.02272,-0.80847,0.23492
1649.285,1.43426,0.01225,1.30412
1649.360,1.08212,-0.50727,0.35394
1649.439,1.43317,-0.22793,-1.47747
1649.526,0.81897,-0.20122,-0.13517
1649.615,-0.28202,0.36586,-1.94760
1649.683,-0.04769,0.16020,-0.09221
1649.761,0.72967,-1.56001,-0.47132
1649.841,-1.46704,0.48932,-2.20245
1649.915,-0.35296,1.06274,0.52027
1650.008,-2.53238,1.46561,-1.60966
1650.075,3.51675,-2.27974,3.46475
1650.161,1.70617,-0.68434,-1.16620
1650.233,1.19639,0.13339,0.17337
1650.316,-0.23717,0.38466,-0.47531
1650.401,0.77396,-0.09225,-0.76510
1650.478,-1.36847,1.56527,-1.66646
1650.551,-0.43744,2.55780,2.15332
1650.636,-0.21425,2.29844,0.94308
1650.710,0.36768,0.76615,1.23993
1650.788,0.48562,0.15481,5.97333
1650.868,-1.26960,1.36809,-0.31319
1650.947,-1.80480,-0.39568,-0.76637
1651.028,0.17573,-1.32188,-1.47063
1651.114,-1.37608,0.97385,-3.19090
1651.191,0.54317,0.32130,-1.42287
1651.271,1.84877,-0.39315,1.74334
1651.346,3.13447,-0.35835,3.42843
1651.433,2.20534,-0.91576,1.11208
1651.505,-0.06912,-0.58474,-0.89087
1651.665,1.52339,-1.65431,0.41289
1651.744,-0.56455,0.16591,-4.43334
1651.827,-0.96109,0.69076,-3.14709
1651.903,-1.54537,0.03643,1.92737
1651.986,-2.59516,0.62407,2.25066
1652.063,2.85774,-3.07575,5.90374
1652.148,-2.51030,-0.47796,1.03081
1652.230,-3.82242,1.38395,-3.94024
1652.301,-1.33511,1.46873,-3.90355
1652.380,0.11271,0.98952,1.24618
1652.462,-0.60279,-0.41921,3.01622
1652.542,1.16232,-0.26048,1.22008
1652.628,0.58914,-2.12565,1.53181
1652.701,0.75018,-1.46582,1.05103
1652.787,-0.61937,-0.63948,-1.27362
1652.861,-1.96614,-0.10299,-4.04849
1652.946,-0.32723,-0.92162,-1.12959
1653.015,0.42198,-0.56607,3.00255
1653.098,-2.28177,1.29079,0.14596
1653.174,3.67343,-2.21825,4.96984
1653.254,-1.80167,-0.87426,-2.40667
1653.339,0.45744,-1.26177,0.44594
1653.420,0.41876,-1.36583,-3.33696
1653.491,0.53720,0.01906,-1.20347
1653.572,0.94517,1.47366,0.92363
1653.656,2.08653,-0.00833,0.03116
1653.733,-0.36610,-0.49171,-1.08161
1653.820,0.16931,-0.88293,2.40490
1653.888,1.11126,-2.37073,0.97214
1653.968,-1.02585,-2.01668,-2.44606
1654.047,0.75900,-1.01160,-1.51923
1654.127,0.54406,0.38680,-0.62240
1654.206,1.41165,0.72483,-0.01939
1654.293,0.76427,1.31120,-0.68533
1654.371,0.06765,1.25605,-0.63336
1654.444,-0.08300,1.39058,1.08762
1654.523,1.43917,-0.31544,4.92907
1654.604,-0.07955,-1.25695,-0.47331
1654.688,-1.33973,-1.08524,0.83852
1654.766,-0.18911,-0.69026,-1.65895
1654.843,-0.61053,0.02985,-1.90110
1654.928,1.08347,0.56471,-1.62416
1655.002,1.63392,0.88375,-0.16503
1655.079,1.45330,1.02843,2.46132
1655.160,0.01616,1.28795,1.09026
1655.249,0.31048,-1.59369,-0.25547
1655.322,0.47883,-2.60744,1.06439
1655.401,-0.30447,-1.17786,0.03915
1655.476,-0.31126,0.44684,-2.68592
1655.556,0.65580,0.74393,-1.66880
1655.659,1.09459,0.72291,-0.42300
1655.714,1.47686,-0.24694,0.39448
1655.794,-1.55793,0.77313,4.77241
1655.873,-2.53301,-0.06975,2.44860
1655.952,-1.78367,-1.34138,-1.68675
1656.040,-0.13120,-1.55135,-2.64994
1656.112,0.18603,0.17060,-3.41561
1656.197,3.63902,0.18289,-2.13305
1656.277,-5.62346,0.70860,11.58414
1656.352,0.83891,1.90195,3.99202
1656.450,0.50949,1.00716,2.38260
1656.513,0.16220,-1.61360,-3.52267
1656.593,0.79572,-1.32087,3.99564
1656.673,-0.81486,-0.73319,-5.99514
1656.751,0.81056,-0.44781,-1.29709
1656.833,1.92778,0.13116,0.05640
1656.905,1.89157,1.05114,0.55162
1656.992,-0.84114,1.84242,6.39110
1657.067,-2.19429,-1.09829,-1.76420
1657.146,-1.20325,-1.14585,0.27918
1657.234,-2.23127,-5.26316,-1.89232
1657.304,-0.26848,0.79032,-3.35210
1657.382,0.34550,-1.17480,-3.43655
1657.461,0.46778,1.65159,3.04779
1657.543,2.44841,-2.27626,3.72974
1657.621,-2.25902,0.05044,5.71883
1657.702,3.53248,-0.65217,-1.62757
1657.779,1.12183,-1.13249,-0.04113
1657.859,0.42052,0.15732,-3.15451
1657.937,-0.09759,0.88151,-1.90921
1658.018,-0.55512,2.00820,0.94307
1658.096,-1.35915,1.15552,2.42852
1658.179,-1.33650,-0.10325,3.47009
1658.260,-1.92847,-0.20991,1.48418
1658.342,0.08452,-1.32758,-0.68311
1658.423,-1.04944,-0.82312,1.83652
1658.500,-0.00947,-0.07164,-3.06725
1658.578,-0.64467,-0.09029,-1.82220
1658.656,-1.02373,0.42846,-2.94314
1658.732,-0.13215,1.06234,0.99131
1658.810,1.12149,1.91007,3.44159
1658.901,-0.82274,0.00888,1.77942
1658.977,0.59189,-1.12310,0.34779
1659.048,0.78393,-0.03484,-2.24136
1659.129,-0.32407,0.67312,-2.17730
1659.204,-0.16535,0.92296,-0.73950
1659.302,0.39346,1.12323,-1.59934
1659.364,-0.90491,1.03093,1.95996
1659.443,-1.81836,-0.09423,4.71507
1659.522,-2.48422,-0.63440,-2.65902
1659.609,-1.85941,-1.36616,-2.60561
1659.698,-0.56003,-0.62966,-0.43078
1659.760,0.22514,0.40231,-2.12276
1659.840,0.36984,0.77633,-0.10399
1659.919,0.10003,0.40727,-0.14462
1660.005,-0.45675,0.83673,3.22746
1660.083,-0.64364,-1.42619,3.01047
1660.156,2.34491,-1.35124,-1.13620
1660.240,-0.17160,0.05594,-2.82993
1660.315,0.44821,0.29596,-3.06982
1660.398,-1.12938,0.14842,0.67214
1660.479,-0.97407,1.02599,0.89109
1660.560,-2.33121,0.38512,4.09778
1660.638,1.09284,-0.98797,1.34182
1660.712,-2.40488,-0.80509,-0.89284
1660.794,-2.05624,-1.30552,-0.87904
1660.884,-0.55560,-1.28649,1.04472
1660.955,1.78483,0.03354,-2.05477
1661.031,1.50900,0.23574,-0.64763
1661.109,0.48333,0.32617,2.25599
1661.189,2.42111,0.77659,0.18694
1661.277,-2.49007,-0.89786,4.75998
1661.347,-0.38311,0.33921,-3.98834
1661.434,-2.80308,-1.16841,-1.83982
1661.510,-5.32757,-2.12256,5.09739
1661.587,-0.94781,-0.05043,-1.87621
1661.680,-0.06735,-0.68462,-1.17405
1661.749,0.40529,0.57851,2.46072
1661.825,-5.44838,-2.11420,-0.70190
1661.904,4.35435,-4.74175,0.60824
1662.071,3.51730,-2.35771,1.58931
1662.145,-1.16126,-0.18194,-1.24210
1662.224,-0.26630,-1.24852,-1.02571
1662.304,0.89572,-1.83164,-3.25684
1662.386,-1.51336,1.65025,-0.91698
1662.463,0.36780,0.34591,0.78133
1662.543,1.24393,-0.65123,1.80542
1662.623,0.23129,-0.51722,0.40798
1662.718,-1.12379,0.28194,1.19459
1662.785,0.18698,0.29699,-0.85033
1662.859,0.26397,0.14786,1.66272
1662.946,0.90725,-0.05213,0.07247
1663.021,1.58933,0.11721,-0.07743
1663.102,0.74348,0.45222,0.08649
1663.184,1.30341,-0.19952,1.77740
1663.256,0.66518,0.10991,0.31001
1663.336,-0.17093,-0.19874,0.70233
1663.421,0.06130,-0.12110,-0.32099
1663.495,0.18933,-0.23379,0.25106
1663.582,0.25924,-0.38732,-0.07250
1663.655,0.48464,-0.40816,-1.49342
1663.759,0.41462,-0.49868,-1.14041
1663.816,-1.86889,0.20215,0.75727
1663.901,1.79813,-0.91686,-2.19166
1663.977,0.08783,0.34200,1.92831
1664.059,0.04682,-0.15309,-1.76781
1664.136,2.18157,-0.73792,3.43071
1664.210,-1.15406,-0.97167,3.55576
1664.292,0.68953,0.05324,-1.72300
1664.368,0.84877,-0.20503,3.28381
1664.448,-0.68189,-0.52916,-1.98823
1664.531,1.29397,0.22537,0.66538
1664.609,1.58330,0.26652,-1.28097
1664.685,-0.17255,0.07381,-0.00273
1664.765,-0.27991,-0.07965,-0.07217
1664.844,-0.36367,-0.15955,0.64260
1664.933,-0.09721,-0.03195,-0.07864
1665.004,0.12642,-0.38479,0.40528
1665.087,0.49833,-0.06857,-0.36547
1665.163,0.75660,-0.08486,0.18709
1665.240,0.66513,-0.19891,0.72521
1665.335,0.78433,0.05186,0.22893
1665.403,0.30532,0.14429,-0.18740
1665.488,0.04576,-0.11483,0.30317
1665.558,-0.05581,-0.20112,0.36231
1665.645,0.24745,-0.01481,0.04703
1665.729,0.72901,-0.10031,0.56209
1665.797,1.02735,0.17585,-0.13877
1665.878,0.63002,0.05456,-0.06743
1665.956,-0.17108,0.00440,0.20391
1666.035,-0.31268,0.06668,0.51333
1666.129,-0.21999,-0.08762,-0.12367
1666.195,0.00775,-0.33132,0.41391
1666.277,0.46466,-0.42878,-0.07985
1666.357,0.60511,-0.29893,0.35248
1666.432,0.77798,0.08626,-0.40284
1666.513,0.28215,-0.07360,0.67815
1666.593,0.19877,-0.06773,0.24839
1666.673,0.28399,-0.05736,-0.01353
1666.772,0.25010,0.00775,0.00191
1666.829,0.27702,-0.05356,0.43716
1666.909,0.63375,0.14464,0.13603
1666.988,0.46380,-0.00290,0.26293
1667.076,0.13857,0.00045,0.04261
1667.154,0.16101,-0.12349,0.11098
1667.226,0.60913,0.08712,-0.16963
1667.305,0.45866,-0.03683,0.07296
1667.398,0.45112,-0.10907,-0.18817
1667.464,1.00224,0.05731,0.97838
1667.553,1.02471,0.32094,0.25378
1667.622,0.51750,0.06837,0.27525
1667.711,-0.30164,-0.27707,0.59034
1667.788,0.32721,0.09149,-0.08480
1667.861,0.75638,0.27041,-0.57063
1667.955,0.09625,0.00930,0.04522
1668.020,-0.35884,0.28451,-0.41565
1668.099,-0.70344,-0.27397,1.41215
1668.184,0.56441,0.55915,-0.51904
1668.262,-0.43000,-0.45145,1.03572
1668.347,-0.38718,-0.18770,0.55104
1668.424,0.36989,0.49925,-0.97850
1668.499,0.12644,-0.56423,1.13134
1668.575,0.70841,-0.09431,-0.36765
1668.656,0.47042,-0.06338,0.21940
1668.741,0.63366,0.06080,-0.05539
1668.819,0.57212,-0.07708,0.33325
1668.893,0.61321,-0.17828,0.45271
1668.973,0.84772,-0.02575,-0.09405
1669.056,0.47355,-0.00587,0.04500
1669.132,0.23148,-0.05452,0.20887
1669.211,-0.04157,-0.03322,-0.01923
1669.291,-0.23221,-0.16900,0.49116
1669.369,0.48775,-0.19384,0.27689
1669.458,0.51724,0.19033,-0.03877
1669.528,0.45886,0.04064,0.49379
1669.604,0.55584,0.12332,0.90503
1669.684,0.96394,-0.00940,0.69843
1669.770,0.07881,-0.22488,0.60007
1669.842,0.00183,0.00181,-1.45759
1669.925,0.27186,0.00584,0.33920
1670.001,-0.04860,-0.03985,0.42990
1670.088,0.90101,0.08311,-0.39954
1670.161,0.55522,0.15239,0.18721
1670.240,0.21185,-0.09422,0.51260
1670.319,0.36106,0.07934,-0.00274
1670.403,0.41221,0.01921,-0.01660
1670.484,0.53734,0.05176,-0.19936
1670.557,0.53257,-0.01479,0.08403
1670.641,0.23543,0.01992,0.22401
1670.719,0.12688,0.08408,0.54233
1670.795,0.41349,-0.06195,-0.06268
1670.876,0.50761,-0.06610,-0.09516
1670.969,0.56100,-0.07478,0.02168
1671.040,0.68130,0.24449,-0.32976
1671.113,0.29656,0.06155,0.40742
1671.200,0.28565,0.01527,-0.10151
1671.279,0.48295,0.02568,-0.04678
1671.366,0.51806,0.06670,0.18224
1671.430,0.44116,0.08146,-0.05483
1671.518,0.40851,0.02372,-0.47701
1671.592,0.65516,-0.06805,-0.25162
1671.669,0.36013,-0.07169,0.38630
1671.764,-0.11299,-0.09641,-0.09191
1671.828,-0.37156,0.14392,-0.22914
1671.908,-0.31211,0.57587,-0.34263
1671.993,0.01470,0.17887,0.34796
1672.068,0.97173,0.64271,-1.24582
1672.144,0.30177,-0.00232,-0.32853
1672.224,1.84346,-0.60505,2.07840
1672.316,1.19592,0.63293,-2.71960
1672.465,0.29713,-0.43155,0.52216
1672.553,-0.49725,-0.24840,-2.80153
1672.624,-0.01997,-0.35344,-0.27617
1672.712,0.33623,0.24644,0.07926
1672.783,0.53847,-0.28822,0.51579
1672.862,0.96056,-0.55102,-0.71295
1672.958,0.43281,-0.86633,0.12800
1673.021,0.27698,-0.47891,-0.52022
1673.101,-0.01096,-0.19483,0.49571
1673.180,0.50260,-0.37704,-0.27749
1673.259,0.40803,-0.21969,0.03002
1673.349,0.38448,-0.35049,0.25885
1673.417,0.21938,-0.41747,-0.27775
1673.504,0.19535,-0.24814,0.08919
1673.578,0.52792,-0.39287,0.20402
1673.656,0.13654,-0.21009,0.62544
1673.738,0.58147,-0.21834,-0.27776
1673.815,-0.35908,-0.08494,-0.38813
1673.893,-0.29933,-0.20718,1.39385
1673.980,-0.92297,-0.32715,1.50328
1674.059,-1.08802,-0.59324,1.66776
1674.132,1.37062,-1.15043,-1.15206
1674.212,1.82608,-0.68889,-1.70734
1674.294,-0.19319,-1.69324,1.26893
1674.370,-0.26606,-1.01967,-1.58694
1674.454,6.64378,-3.33111,-0.56287
1674.532,-0.94837,-1.07392,4.35961
1674.611,-1.51780,-0.43288,-0.63695
1674.695,1.20740,0.31515,0.60780
1674.779,0.32805,-0.00432,-0.19361
1674.853,2.41831,-1.31796,-2.95397
1674.928,4.64858,-0.40274,-1.49896
1675.014,-5.13668,-2.68025,-1.02317
1675.085,-4.38097,-3.09492,1.04448
1675.171,0.46110,1.94791,-2.72806
1679.608,0.15251,-0.43337,1.17573
1679.732,-0.28657,-0.58138,1.67166
1679.798,0.15721,-0.51382,0.02336
1679.850,-0.10106,-0.52773,-0.70841
1679.973,-0.17559,-0.64979,-0.13934
1680.033,-0.23791,-0.45647,-0.38308
1680.088,-0.90776,-0.28974,-0.19681
1680.208,-0.90303,-0.21032,0.00621
1680.270,-1.49741,-0.63263,0.09863
1680.330,-1.03183,-0.73571,1.54879
1680.461,-0.45891,-0.57713,1.22387
1680.507,-0.30362,-0.68984,-0.11972
1680.573,0.29806,-0.51963,-0.46143
1680.684,-0.14965,-0.63251,0.38901
1680.753,-0.53758,-0.97896,-0.57226
1680.807,-0.35546,-1.21122,1.05461
1680.933,-0.21656,-0.34492,0.74788
1680.982,0.23772,-0.77287,0.46137
1681.068,0.10815,-0.78299,-0.56591
1681.167,-0.12472,-1.04988,1.38720
1681.226,-1.59724,-0.79142,-0.47656
1681.287,-1.02166,-0.13271,0.31556
1681.403,-1.76593,0.35129,0.33255
1681.459,-0.64314,-0.28618,3.29428
1681.527,-0.72260,0.47719,0.50312
1681.637,-1.01392,0.54381,2.29943
1681.713,-2.19845,0.21237,-0.78287
1681.755,-2.34392,-0.60266,-1.76404
1681.891,-0.98980,-1.77725,-0.53841
1681.939,-0.80082,-0.38479,0.56048
1681.997,0.60413,-0.21265,1.54138
1682.119,1.88763,-0.28124,0.93427
1682.176,-0.52670,-0.22182,-0.62051
1682.240,-1.02356,-0.90918,-1.24581
1682.352,-0.40115,-1.03659,-0.28252
1682.416,0.91528,-0.28897,0.52348
1682.477,0.11970,-0.31224,0.61782
1682.600,1.28106,-0.65321,0.94313
1682.650,0.71750,-1.26295,1.12526
1682.709,0.79034,-1.00505,-0.18532
1682.835,0.78627,-0.74703,-0.82113
1682.891,-0.23551,-0.88328,-0.21549
1682.953,-0.93204,-0.27821,-1.11911
1683.082,-1.76579,0.08770,-2.13029
1683.127,-0.72762,-0.46407,-0.90710
1683.189,-0.84342,-0.13508,1.75021
1683.311,-0.36872,0.04793,3.04741
1683.371,0.08821,-0.27076,1.36757
1683.707,-0.50327,-0.42622,0.33178
1683.708,0.32490,-0.42324,0.62732
1683.708,0.32018,-0.04299,-0.24083
1683.708,-0.83386,-0.42468,0.59461
1683.783,0.08060,-0.29694,-0.47573
1683.843,0.07361,-0.43542,-0.07672
1683.898,-0.01957,-0.47856,0.33737
1684.027,-0.90113,-0.97214,1.18757
1684.078,-1.21190,-0.64758,1.04007
1684.154,-0.16492,0.13234,-0.15806
1684.262,0.29008,0.10114,0.74079
1713.968,1.01663,-0.45896,-0.96680
1714.031,1.20599,-0.29629,0.31620
1714.153,2.01645,-0.64234,0.44103
1714.218,-0.30525,0.31736,1.31496
1714.268,1.66114,-0.95021,-1.15133
1714.395,0.23122,-0.65384,0.87227
1714.450,0.96466,-0.40127,-2.14494
1714.510,0.81076,-0.42482,1.13214
