time,X_value,Y_value,Z_value
991.190,-0.04753,0.85813,0.24402
991.272,0.64507,0.34444,-0.31591
991.309,0.50336,0.76073,-0.09817
991.350,0.26615,0.62837,-0.14782
991.392,0.54128,0.62119,-0.06344
991.474,0.53828,-0.89858,-0.23761
991.515,0.30321,-1.26761,-0.67268
991.547,0.26411,-1.25297,-0.66920
991.587,0.32607,-0.89907,-0.06246
991.666,0.19130,-0.52662,0.10945
991.706,-0.09050,-0.03117,0.44472
991.746,-0.27700,0.17796,0.33893
991.792,-0.06724,0.49728,0.14429
991.869,0.05137,0.66738,0.13441
991.904,0.33054,0.75781,0.13370
991.946,0.43922,0.57989,0.20178
991.985,0.51434,0.10757,0.24007
992.066,0.58692,0.15548,0.02682
992.103,0.55446,-0.33019,-0.07382
992.142,0.58772,-0.59414,-0.15714
992.186,0.28057,-0.79286,-0.35190
992.268,-0.07246,-0.14246,-0.08667
992.315,-0.08244,-0.09838,0.04423
992.340,0.03798,0.23273,0.01710
992.391,-0.06360,0.67588,-0.01394
992.459,-0.16531,0.54381,-0.11834
992.500,-0.06789,0.18928,-0.09122
992.538,-0.12157,-0.17632,-0.37716
992.586,-0.12254,-0.39149,-0.21148
992.658,0.07385,-0.42307,-0.06311
992.717,0.21811,-0.32673,-0.17036
992.737,0.23556,-0.53622,-0.33048
992.782,0.36756,-0.68934,-0.21867
992.858,0.13580,-0.21512,-0.39972
992.901,0.35852,0.20733,-0.20519
992.937,0.73842,-0.10108,0.48309
992.987,0.51879,-0.16320,0.47456
993.055,0.32290,0.06331,0.17255
993.099,0.42828,-0.41325,-0.09008
993.138,0.34248,-0.47542,-0.04505
993.182,0.22478,-0.04661,0.02504
993.261,0.23799,0.14996,0.18587
993.297,0.31589,0.31571,-0.14594
993.334,0.02398,0.48370,-0.06925
993.373,0.21051,0.11649,0.13060
993.452,0.23701,-0.01322,-0.03913
993.496,0.17936,-0.29941,-0.14420
993.538,0.29352,-0.61440,-0.13864
993.576,0.32893,-0.71698,-0.04107
993.654,0.18882,-0.41674,-0.16471
993.697,0.17645,-0.11168,-0.12097
993.730,0.11559,0.05901,-0.11295
993.778,-0.00363,0.29724,-0.00020
993.851,-0.12778,0.63661,0.03636
993.900,0.18859,0.38534,-0.11396
993.945,-0.13316,0.15946,-0.07607
993.969,-0.24607,-0.12696,-0.26740
994.048,-0.43413,-0.02900,-0.21027
994.093,-0.38543,-0.43405,-0.02705
994.130,-0.43920,-0.63593,-0.14801
994.172,-0.53373,-0.19925,-0.24160
994.247,0.11806,-0.15961,0.07497
994.287,0.02819,0.27245,0.01805
994.331,0.21647,0.61562,-0.25784
994.366,0.50176,0.25914,-0.23591
994.444,0.78128,-0.05831,-0.45717
994.490,0.37675,0.52487,-0.28090
994.524,0.09365,-0.32269,-0.06551
994.563,-0.22730,-0.53362,-0.08824
994.644,-0.16851,-0.64851,-0.22082
994.683,-0.03729,-0.49791,-0.11599
994.730,-0.02634,-0.38063,-0.08509
994.769,-0.10646,0.04310,-0.05881
994.843,-0.24676,0.10754,-0.18747
994.883,-0.07955,-0.03727,-0.21130
994.922,-0.18366,-0.27794,-0.28966
994.962,-0.18961,0.20407,-0.15709
995.051,-0.21916,0.19580,-0.07955
995.081,-0.10163,0.23606,-0.09495
995.131,-0.21767,0.36326,-0.32051
995.162,-0.09521,0.39691,-0.32363
995.257,-0.19327,0.21006,-0.30345
995.280,-0.31842,0.65270,-0.24082
995.321,-0.45124,0.25391,-0.07812
995.367,-0.55018,0.24673,-0.16409
995.438,-0.25669,0.26141,-0.19282
995.479,-0.12777,-0.11474,-0.15328
995.523,-0.18020,-0.14901,-0.35908
995.565,0.02301,-0.18515,-0.16161
995.651,0.11438,-0.33157,-0.17954
995.680,0.16761,-0.15384,-0.32435
995.717,0.25849,-0.37636,-0.25130
995.756,0.27914,-0.34580,-0.26646
995.835,0.04165,-0.34340,-0.20493
995.874,-0.17717,-0.32273,-0.13860
995.929,-0.00844,-0.21439,-0.01606
995.954,0.00635,-0.09220,0.02084
996.033,0.04365,-0.00407,-0.11004
996.096,-0.22208,0.01576,-0.18053
996.129,-0.35008,-0.39803,-0.11936
996.170,-0.47324,-0.24773,-0.06953
996.275,-0.42715,-0.02216,0.22489
996.311,0.56306,-0.00836,-0.09217
996.351,-0.42811,0.15117,0.02683
996.394,0.03949,-0.09211,-0.00666
996.481,0.01696,0.09919,0.12519
996.510,0.37452,0.01274,0.30381
996.549,0.20621,0.01434,-0.11874
996.589,0.16045,-0.05951,-0.15415
996.669,0.27731,0.46060,0.17914
996.708,0.19621,0.11453,0.24540
996.756,0.45536,-0.29396,-0.03613
996.789,0.24467,-0.01428,-0.27057
996.868,0.36369,-0.17027,-0.02696
996.907,0.44112,-0.55115,0.13724
996.946,0.41520,-0.49709,-0.24306
996.987,0.44638,-0.23945,-0.27708
997.070,0.10206,-0.28740,-0.15918
997.105,0.23584,0.17027,-0.08207
997.150,0.02062,0.60052,-0.04739
997.189,0.06562,0.83456,0.12138
997.293,0.16451,0.34936,-0.11459
997.304,0.00224,0.14783,-0.21378
997.346,-0.13484,0.13562,-0.44750
997.389,-0.16847,-0.27093,-0.13323
997.477,-0.34892,-0.21875,-0.30604
997.508,-0.40134,-0.21633,-0.25376
997.556,-0.34063,-0.10604,-0.19264
997.588,-0.17743,0.19149,-0.29949
997.662,0.31931,-0.36882,-0.26602
997.701,0.34191,0.20945,-0.20387
997.746,0.52783,-0.09607,0.05929
997.780,0.10903,0.02340,-0.04257
997.867,-0.00346,-0.24063,-0.15686
997.899,0.00148,0.03198,-0.06620
997.939,0.13780,-0.19373,0.09382
997.984,-0.02002,-0.36216,0.08278
998.058,0.00861,-0.09337,0.05993
998.112,-0.06172,-0.11894,0.15251
998.137,0.07359,0.22378,-0.00232
998.186,0.24428,0.22056,-0.10463
998.259,0.70643,0.48851,-0.37934
998.296,0.72871,0.48465,-0.33908
998.336,0.54937,-0.03482,-0.31090
998.383,-0.05025,-0.10803,-0.28097
998.458,-0.33053,-0.15259,0.09268
998.494,-0.21195,-0.11246,0.13467
998.534,-0.20755,-0.00034,0.14070
998.573,-0.05824,-0.10969,-0.20405
998.662,-0.22614,0.44787,-0.15870
998.697,-0.04232,0.04994,-0.01335
998.739,-0.05908,0.02291,-0.28193
998.779,-0.08650,0.11002,-0.26223
998.852,-0.03233,-0.29264,-0.13995
998.891,0.07199,-0.42037,-0.25515
998.938,0.11537,-0.60617,-0.31174
998.973,0.17863,-0.33725,-0.14778
999.050,0.12727,-0.25651,-0.10854
999.090,0.08663,-0.15894,-0.21888
999.129,0.10197,0.34346,-0.13060
999.178,-0.01031,0.80842,-0.05221
999.250,-0.09818,0.45055,-0.17883
999.291,-0.18177,0.22495,-0.17867
999.329,-0.21405,0.49712,-0.18981
999.371,-0.04335,0.26154,0.00159
999.448,0.05143,-0.28091,-0.24740
999.496,0.08640,-0.45643,-0.19734
999.526,-0.04436,-0.24955,-0.27341
999.568,0.03656,-0.43589,-0.06921
999.649,0.10248,0.13549,-0.16498
999.687,0.06040,0.17489,-0.09962
999.725,0.10371,0.42539,0.01928
999.767,0.01378,0.51139,-0.20661
999.845,0.10632,-0.19539,-0.11829
999.886,0.04391,-0.35037,-0.25627
999.932,0.13516,-0.72781,-0.05183
999.963,0.11379,-0.56064,0.02142
1000.056,0.12019,-0.37105,-0.06503
1000.084,0.04646,-0.13783,-0.07071
1000.123,0.04697,0.12570,0.13183
1000.167,0.15130,0.29199,0.09923
1000.248,0.30966,0.45322,0.07240
1000.286,0.13322,0.73728,-0.00569
1000.348,0.20531,0.51625,0.01779
1000.361,0.09300,0.28475,-0.01764
1000.443,-0.01139,0.22349,-0.13131
1000.484,0.14590,-0.20515,0.00632
1000.526,0.09326,-0.64267,-0.12325
1000.560,0.07556,-0.57651,-0.35093
1000.639,-0.04774,-0.36716,-0.19290
1000.678,-0.12365,-0.27225,-0.09578
1000.720,-0.10369,0.19965,-0.10489
1000.764,-0.01800,0.41442,-0.05327
1000.843,0.03166,0.98162,-0.11812
1000.884,0.19753,0.43245,-0.33472
1000.922,0.06548,0.25782,-0.37238
1000.961,0.00410,0.07045,-0.35888
1001.041,0.03809,-0.42810,-0.08878
1001.085,-0.12451,-0.60641,-0.32507
1001.115,-0.11833,-0.53527,-0.28922
1001.159,-0.13420,-0.36468,-0.12556
1001.239,-0.03735,-0.07301,-0.22210
1001.284,-0.07564,0.11459,-0.11927
1001.315,0.00807,0.38005,-0.12784
1001.352,0.03209,0.38639,0.05393
1001.453,0.01197,0.37437,0.04109
1001.490,0.06489,0.26585,0.00041
1001.531,0.06368,-0.00989,-0.12299
1001.591,0.17189,0.04091,-0.10505
1001.690,0.21463,-0.46777,-0.16466
1001.717,0.15616,-0.23232,-0.19110
1001.762,0.18350,-0.53160,-0.16466
1001.790,0.28301,-0.49814,-0.12082
1001.870,0.30369,0.11169,-0.03359
1001.910,0.29655,-0.17058,0.13895
1001.956,0.16278,0.22664,0.01394
1001.997,0.21093,0.11054,0.05737
1002.068,0.12582,0.30184,-0.07983
1002.115,0.13667,0.28884,0.03337
1002.148,0.12903,0.28327,0.15096
1002.193,0.03993,0.08156,-0.12517
1002.266,-0.01838,0.18141,-0.02364
1002.307,0.02766,-0.06826,0.06578
1002.363,0.03188,-0.57042,-0.22165
1002.386,-0.01146,-0.22752,-0.38898
1002.467,0.00038,-0.13323,-0.02096
1002.505,-0.09281,-0.08832,-0.20610
1002.544,-0.14780,-0.15073,-0.39269
1002.583,-0.09862,0.30485,-0.18369
1002.669,0.07118,-0.03029,-0.22091
1002.703,-0.01370,0.06152,-0.15119
1002.744,-0.17777,0.40469,-0.27304
1002.785,-0.42256,0.25537,-0.16082
1002.866,-0.33445,-0.20726,-0.23843
1002.907,-0.35692,-0.23952,-0.23631
1002.942,-0.04056,-0.21672,-0.39891
1002.981,-0.01655,-0.28791,0.20702
1003.061,-0.31079,-0.27554,-0.03352
1003.101,-0.13174,0.10230,-0.21844
1003.143,0.02261,0.33684,0.33838
1003.180,0.04422,0.83271,-0.01553
1003.264,0.40298,0.58050,-0.07658
1003.306,0.56651,0.66514,0.16930
1003.342,0.52886,0.44389,-0.26638
1003.378,0.73813,-0.27790,0.00854
1003.460,0.64247,-0.85407,-0.39021
1003.504,0.63177,-0.55178,-0.02258
1003.537,0.45603,-0.96278,0.16972
1003.591,0.09893,-1.26183,-0.06956
1003.660,-0.28614,0.04088,0.00841
1003.713,-0.11295,0.09106,0.06018
1003.737,-0.01772,0.66551,0.14922
1003.780,-0.05445,1.06899,-0.04861
1003.857,0.01649,1.15502,0.12655
1003.894,0.10769,1.04581,-0.00583
1003.934,0.20531,0.52664,-0.11169
1003.980,-0.00199,0.16292,-0.03115
1004.052,-0.04902,-0.70437,-0.06633
1004.093,0.00723,-0.92251,-0.25309
1004.139,-0.10658,-0.44216,-0.26571
1004.182,-0.03336,-0.19921,-0.03506
1004.268,-0.06769,0.21818,0.06258
1004.291,-0.20945,0.60490,0.13293
1004.334,-0.17919,0.85413,0.19774
1004.377,-0.22071,0.53586,0.03417
1004.450,-0.04171,0.46190,0.14032
1004.494,-0.32441,0.23710,-0.76305
1004.538,-0.53579,-0.96389,-1.29375
1004.581,0.14230,0.08382,-1.87771
1004.649,-0.74289,-0.35826,-0.83495
1004.690,0.10459,-0.84842,-1.27173
1004.735,-0.58395,-0.20998,-0.85421
1004.767,-0.22914,0.83027,-0.84789
1004.855,1.18207,0.93103,-0.32337
1004.891,0.71132,0.82560,0.13908
1004.936,-0.00261,1.02595,-0.86592
1004.974,0.09217,0.59610,-1.10352
1005.045,0.48756,-0.21731,-1.05856
1005.090,0.14612,-0.37283,-0.64206
1005.125,0.11371,-0.59948,-0.75406
1005.172,-0.50499,-0.56679,-0.56275
1005.244,-0.15269,-0.46358,-0.74002
1005.289,0.10271,-0.25370,-0.57323
1005.323,-0.29241,0.45902,-0.35046
1005.365,0.40044,0.47768,-0.39243
1005.442,0.42859,1.13923,-0.31788
1005.488,0.09261,1.16567,-0.34388
1005.524,0.13703,0.69809,-0.53878
1005.566,-0.12214,0.53884,-0.48169
1005.641,0.03878,-0.61685,-0.71138
1005.683,-0.12240,-0.95915,-0.94129
1005.727,-0.18615,-0.97110,-1.01790
1005.764,-0.08307,-1.65868,-1.20690
1005.847,-0.54493,0.05946,-0.81616
1005.885,-0.18835,0.09780,-0.94873
1005.918,-0.33745,0.70023,-0.59771
1005.960,-0.46771,0.99957,-0.56849
1006.039,-0.20416,0.79330,-0.53968
1006.085,-0.07721,0.32345,-0.78035
1006.117,-0.03345,-0.09897,-0.44019
1006.164,0.06281,-0.22188,-0.57785
1006.244,0.07044,-1.12462,-0.59837
1006.276,0.01616,-0.76569,-0.90987
1006.322,0.35595,-0.72083,-0.52760
1006.355,0.11341,-0.39427,-0.42687
1006.442,0.17464,0.60060,-0.22523
1006.478,0.07829,0.71335,-0.07245
1006.521,0.26132,0.46263,-0.47280
1006.554,0.36503,0.98961,-0.36785
1006.635,0.16251,-0.47380,-1.00026
1006.680,-0.06240,-0.45137,-1.25272
1006.734,-0.14570,-0.82022,-0.79907
1006.770,-0.17619,-1.15768,-0.91484
1006.853,-0.30444,-1.17465,-0.70596
1006.911,-0.18731,-1.28849,-0.69789
1006.971,-0.19587,-0.49318,-0.61242
1006.998,-0.06851,-0.59553,-0.54024
1007.070,0.31034,-0.18563,-0.48956
1007.109,0.55246,0.09003,-0.37381
1007.154,0.56333,-0.19007,-0.29779
1007.190,0.27994,-0.08301,-0.41671
1007.268,0.24917,0.32437,-0.54389
1007.314,0.22732,0.39627,-0.73881
1007.348,0.13148,0.50653,-0.57638
1007.391,0.23360,0.70531,-0.23415
1007.467,0.27265,0.50622,-0.46302
1007.517,0.20647,-0.12544,-0.69183
1007.546,-0.17966,0.10209,-0.95771
1007.586,-0.01101,-0.74243,-0.88901
1007.666,-1.09116,-1.21693,-1.18681
1007.705,-1.33287,-0.78185,-1.10944
1007.744,-1.13164,-0.29142,-0.48420
1007.791,-1.17001,1.20557,-0.11648
1007.864,-0.51499,-0.00732,-1.04180
1007.904,-0.30626,-0.07334,-1.16632
1007.953,0.51995,-0.38959,-0.72736
1007.990,0.64947,-0.05860,-1.01007
1008.067,0.46132,-1.02252,-0.04431
1008.104,0.00558,-0.91101,-0.44174
1008.148,-0.81309,-0.39588,-0.59896
1008.181,-0.17076,-0.92688,-0.24652
1008.261,0.37689,-0.11625,-0.09173
1008.309,0.54935,-0.05041,-0.36426
1008.348,-0.03114,0.39874,-0.23445
1008.382,-0.04717,0.25414,0.09717
1008.462,0.34685,-0.52192,-0.20709
1008.507,0.05386,-0.07655,0.05084
1008.539,0.14133,0.11728,0.43543
1008.578,-0.13896,0.14094,-0.08788
1008.658,0.52140,0.18098,-0.33767
1008.698,0.57434,0.34684,-0.58171
1008.747,0.64427,0.13584,-0.65583
1008.777,0.19990,0.19546,-0.91955
1008.856,0.02266,0.19373,-0.77681
1008.896,-0.16497,-0.19550,-0.43296
1008.937,-0.51119,-0.53256,-0.35515
1008.976,-0.83496,-0.41267,-0.16500
1009.055,-0.81402,-0.86882,-0.54085
1009.094,-1.03502,-0.64945,-0.72959
1009.138,-1.07694,-0.31984,-0.45671
1009.178,-0.89429,-0.19671,-0.12175
1009.254,0.15223,0.57982,0.13150
1009.307,0.46379,0.82098,-0.17373
1009.337,0.80671,0.60780,-0.21830
1009.372,0.81889,0.52801,-0.22772
1009.458,1.05353,-0.12404,-0.63471
1009.492,0.63808,-0.89469,-0.50433
1009.534,0.47600,-0.57496,-0.60091
1009.578,0.19868,-0.12659,-0.43933
1009.650,-0.33365,-0.80804,-0.30760
1009.701,-0.36924,-0.33625,-0.34651
1009.741,-0.52609,0.20799,-0.46613
1009.770,-0.56202,0.44396,-0.20079
1009.856,-0.43177,0.71448,-0.34375
1009.891,-0.35638,0.57127,-0.44310
1009.932,-0.34995,0.60638,-0.44924
1009.975,-0.37453,0.70413,-0.48508
1010.048,0.00924,-0.10520,-0.20968
1010.089,0.08040,-0.38216,-0.32361
1010.129,0.05660,-0.82924,-0.44538
1010.168,0.33927,-0.81763,-0.34476
1010.253,0.29507,-0.73485,-0.33293
1010.296,0.31570,-1.03567,-0.25709
1010.329,0.23137,-0.73891,-0.30316
1010.384,0.18180,0.04888,-0.34727
1010.453,0.04646,0.08493,-0.09739
1010.484,0.02411,0.47558,-0.26576
1010.526,-0.11076,0.63068,-0.27192
1010.564,0.02372,0.50279,-0.25185
1010.653,-0.09482,0.58648,-0.59972
1010.688,0.01318,0.15084,-0.73213
1010.730,-0.33839,0.42058,-0.73509
1010.762,-0.01667,-0.03219,-0.52782
1010.842,-0.22052,0.39505,-0.13989
1010.888,-0.29116,0.34445,-0.33197
1010.929,-0.28277,-0.01652,-0.35745
1010.962,-0.32585,-0.28164,-0.44681
1011.040,-0.25986,-0.26722,-0.32152
1011.086,-0.40436,-0.13803,-0.35546
1011.122,-0.29033,-0.13293,-0.32370
1011.160,-0.21103,-0.31456,-0.25172
1011.247,-0.11574,-0.08280,-0.24382
1011.283,-0.12292,-0.10748,-0.48310
1011.319,0.01679,-0.15422,-0.48626
1011.369,0.03332,0.32781,-0.48842
1011.438,0.17692,0.10374,-0.35263
1011.485,0.21687,0.05298,-0.47597
1011.519,0.23899,0.08748,-0.32800
1011.557,0.26694,0.00938,-0.29316
1011.643,0.04964,-0.49320,-0.49330
1011.685,-0.08185,-0.73388,-0.47613
1011.724,-0.31733,-0.46032,-0.49815
1011.755,-0.46863,0.00192,-0.40192
1011.842,-0.36300,-0.06963,-0.21849
1011.884,-0.22677,0.57762,-0.14567
1011.919,-0.06689,0.80118,-0.25238
1011.954,0.17011,0.79169,-0.19091
1012.050,0.18900,0.69973,-0.27245
1012.095,0.31855,0.56112,-0.22817
1012.135,0.23822,0.15315,-0.30845
1012.170,0.21084,-0.53552,-0.46013
1012.273,0.12175,-0.65744,-0.43019
1012.315,0.09572,-0.68275,-0.39521
1012.352,0.07666,-0.87038,-0.46964
1012.403,-0.02300,-0.85733,-0.45015
1012.470,-0.16515,-0.21937,-0.40717
1012.514,-0.15682,0.09020,-0.30237
1012.551,-0.12115,0.33101,-0.27628
1012.589,-0.05816,0.67187,-0.25237
1012.683,0.08812,0.67712,-0.23201
1012.708,0.04391,0.54834,-0.23688
1012.748,0.08789,0.32007,-0.29539
1012.789,0.09068,-0.05904,-0.33627
1012.867,0.03659,-0.32270,-0.43074
1012.906,-0.03359,-0.33986,-0.37972
1012.956,-0.02740,-0.12529,-0.33391
1012.985,-0.12733,0.11034,-0.35255
1013.069,-0.18971,0.26622,-0.36724
1013.105,-0.43937,0.51268,-0.50607
1013.151,-0.26168,0.52971,-0.32846
1013.191,-0.25359,0.52624,-0.36503
1013.264,-0.13024,-0.02858,-0.50600
1013.304,-0.06122,-0.13401,-0.46440
1013.362,-0.03191,-0.28682,-0.50807
1013.389,0.06956,-0.33965,-0.48190
1013.480,0.02406,-0.35204,-0.51107
1013.502,0.04301,-0.56758,-0.45860
1013.547,0.00815,-0.53923,-0.55838
1013.587,0.03245,-0.30725,-0.46022
1013.660,0.07101,0.04625,-0.35238
1013.703,0.12407,-0.09221,-0.13656
1013.753,0.19402,0.24725,-0.21189
1013.781,0.14895,0.63786,-0.14673
1013.859,-0.07655,0.09129,-0.29003
1013.899,-0.29535,-0.01023,-0.38341
1013.946,-0.19193,-0.01548,-0.33088
1013.979,-0.20200,0.01801,-0.19791
1014.058,-0.02484,0.33758,-0.29010
1014.104,0.00464,0.13699,-0.39695
1014.137,-0.00816,-0.13839,-0.48878
1014.216,0.01766,0.02826,-0.47958
1014.256,0.15961,-0.23534,-0.30071
1014.302,0.03012,-0.52280,-0.46581
1014.340,0.08653,-0.31235,-0.51803
1014.415,-0.02075,0.48475,-0.27880
1014.464,0.01557,0.28364,-0.23199
1014.497,-0.17544,0.37626,-0.31033
1014.535,-0.18338,0.56433,-0.35981
1014.617,-0.32687,0.01018,-0.52127
1014.658,-0.28320,-0.28950,-0.47934
1014.698,-0.35272,-0.20306,-0.39992
1014.740,-0.33547,-0.17525,-0.18064
1014.811,-0.21408,-0.36592,-0.43838
1014.854,-0.06047,-0.35569,-0.44346
1014.895,-0.03893,-0.26600,-0.35988
1014.935,0.03887,0.05389,-0.33010
1015.018,0.04695,-0.00076,-0.36092
1015.050,0.01007,0.18134,-0.39906
1015.092,-0.03843,0.55378,-0.45864
1015.130,0.34340,0.59891,-0.20325
1015.214,0.81264,0.10805,-0.14708
1015.255,0.57212,-0.08986,-0.15861
1015.291,0.36968,-0.50338,-0.44717
1015.332,0.33291,-0.85374,-0.42684
1015.409,-0.05668,-0.95577,-0.43335
1015.448,-0.11570,-0.65258,-0.40358
1015.491,-0.12859,-0.14703,-0.83060
1015.533,-0.28906,0.50130,-0.52512
1015.606,-0.04676,1.73787,0.37747
1015.652,-0.11053,1.91303,0.07846
1015.689,-0.17818,1.46751,0.24814
1015.732,-0.25990,0.95520,-0.31607
1015.812,-0.53244,-0.43884,-0.60452
1015.844,-0.41330,-0.65503,-0.92068
1015.884,-0.48063,-1.04635,-0.89908
1015.933,-0.13402,-1.35955,-0.52851
1016.002,-0.09969,-0.10959,-0.11705
1016.043,-0.49192,0.39346,0.13545
1016.088,0.00307,0.09772,-0.44043
1016.122,-0.12231,0.58810,-0.10583
1016.209,-0.11761,0.91790,-0.72137
1016.241,0.12434,0.43840,-0.31068
1016.292,0.11660,0.10123,-0.53799
1016.329,0.12351,-0.00944,-0.15063
1016.406,-0.04686,-0.42508,-0.47727
1016.440,-0.06733,-0.27804,-0.45020
1016.487,0.46647,-0.28794,-0.10052
1016.519,0.33142,-0.03813,0.00092
1016.617,0.08656,0.06257,-0.33416
1016.638,0.07982,0.31503,-0.22777
1016.678,0.15564,0.41196,-0.18654
1016.718,0.00346,0.62977,-0.42051
1016.797,0.14416,0.87896,-0.10861
1016.839,-0.11344,0.79501,0.03682
1016.884,-0.00083,0.80667,0.25438
1016.919,0.04334,0.69743,0.13689
1017.009,-0.22408,0.28324,-0.60231
1017.037,-0.03740,0.09691,-0.67414
1017.083,0.06261,-0.48091,-1.04588
1017.114,-0.02925,-0.34897,-0.75515
1017.200,-0.17221,0.46530,-0.44797
1017.234,-0.17276,0.40832,-0.60166
1017.293,0.20666,-0.25387,-1.05367
1017.318,-0.03809,0.07691,-0.95680
1017.421,0.05620,-0.35353,-0.26193
1017.458,-0.28398,-0.35100,-0.17516
1017.489,-0.03697,-0.17191,0.16732
1017.532,-0.26032,-0.25583,0.06151
1017.633,-0.17175,0.22008,-0.23077
1017.686,-0.24440,0.07243,-0.27953
1017.710,-0.08922,0.27791,0.00395
1017.754,-0.06278,0.48946,-0.19230
1017.830,0.33930,0.25354,-0.06318
1017.875,0.47084,-0.19536,-0.29150
1017.909,0.32767,-0.18190,-0.58689
1017.949,0.33445,0.20431,-0.31040
1018.029,0.07883,0.02180,-0.70646
1018.074,0.33421,0.16520,-0.29192
1018.110,0.28779,0.53684,-0.45917
1018.154,-0.04404,0.84414,-0.09903
1018.231,-0.09569,0.70522,-0.18717
1018.268,-0.23105,0.62716,-0.24191
1018.313,-0.23988,0.02355,-0.28123
1018.351,-0.37850,-0.35404,-0.41539
1018.430,-0.32902,-0.45429,-0.53732
1018.473,-0.20577,-0.50692,-0.23182
1018.510,-0.18449,-0.16289,-0.33840
1018.544,-0.15480,-0.04841,-0.49833
1018.630,-0.14092,0.00379,-0.52927
1018.663,-0.04742,-0.03146,-0.50681
1018.703,-0.21885,0.24121,-0.43538
1018.761,-0.02336,0.37222,-0.27798
1018.821,0.08886,-0.27365,-0.16683
1018.862,-0.06205,-0.29624,-0.20562
1018.901,-0.05929,-0.00541,-0.17603
1018.941,0.11143,-0.33329,-0.31946
1019.023,0.05833,-0.32159,-0.79133
1019.061,-0.02290,-0.14415,-0.35159
1019.101,-0.11191,0.16006,-0.10369
1019.153,-0.08020,0.40369,-0.13116
1019.225,-0.03490,0.67028,-0.17941
1019.258,0.02937,0.73702,-0.12503
1019.300,0.08509,0.52790,-0.17141
1019.345,0.40314,0.52650,-0.13410
1019.427,0.34502,0.07440,-0.32976
1019.463,0.15456,-0.31896,-0.14676
1019.495,0.47767,-0.96870,-0.05331
1019.541,0.30393,-0.72611,-0.10351
1019.616,0.06180,-0.47194,-0.04255
1019.655,-0.07294,-0.20065,-0.11067
1019.701,0.07558,-0.10460,-0.25040
1019.735,0.06752,-0.03982,-0.69242
1019.834,0.40113,-0.25273,-1.22196
1019.853,0.56011,-0.52523,-1.34260
1019.894,0.66959,-0.33252,-0.78476
1019.933,0.54059,-0.11161,-0.27652
1020.018,0.01987,-1.33298,-2.18340
1020.059,0.25633,-1.59468,-1.81788
1020.099,-0.39465,-0.85769,1.33914
1020.138,-1.83924,0.23761,2.50542
1020.211,-0.93191,0.77345,2.46464
1020.252,-0.65254,2.08159,0.61811
1020.297,-0.90699,1.39929,-0.87408
1020.336,-0.38814,-0.08390,-1.88832
1020.409,0.48550,0.97826,-1.04076
1020.449,-1.18718,1.95501,0.84794
1020.491,-1.18112,0.88264,-0.11003
1020.528,-2.01913,-2.33958,-1.50827
1020.611,-0.43027,0.71022,0.81551
1020.659,0.43824,0.23686,-0.88179
1020.695,1.41703,-0.20973,-0.71646
1020.727,1.91261,-0.86073,-1.22623
1020.809,0.40279,-0.03407,-1.11217
1020.852,0.61114,0.52659,-0.35472
1020.893,-0.10715,0.38882,0.20761
1020.940,-0.56628,0.12560,-0.94301
1021.011,0.78654,-0.17242,0.31915
1021.044,0.43615,0.09184,0.16935
1021.086,0.11553,0.08906,0.35816
1021.130,0.09545,-0.39792,0.38860
1021.204,0.76731,-1.76350,-1.60649
1021.243,-1.15549,-0.26372,0.79204
1021.283,-1.88837,1.55768,-1.29412
1021.339,-0.05509,1.01982,-0.44755
1021.402,-0.19868,-0.46725,-1.98914
1021.444,-0.51665,0.00391,-2.54477
1021.490,-0.94029,0.00564,-1.45064
1021.522,-1.41459,0.45708,-0.82884
1021.621,-0.30925,0.14908,-1.01133
1021.655,-0.95131,0.84943,1.10224
1021.681,-1.86533,1.26276,0.23677
1021.727,-1.36126,0.04504,-0.74007
1021.799,0.29083,0.70170,-0.43239
1021.840,-0.49097,0.93545,-0.50008
1021.888,-0.35520,0.44400,-0.60372
1021.922,0.66970,-0.05558,0.03449
1022.019,1.18653,-0.85738,-0.45144
1022.042,2.78368,-1.39086,0.35155
1022.077,1.32587,-0.18058,0.32785
1022.126,1.29115,-0.51825,0.24573
1022.199,0.93315,0.07147,-0.73078
1022.243,-0.19858,0.67286,-0.53305
1022.285,-0.21196,0.87799,0.07921
1022.317,-0.06172,1.20858,0.74601
1022.410,-0.92186,0.45428,0.28245
1022.435,-0.67401,-0.81527,-0.48122
1022.476,-0.45609,-0.60380,-1.03820
1022.520,0.02363,-1.17592,-0.51406
1022.593,-0.55758,-0.71192,-0.80596
1022.633,-0.77178,-0.51782,-1.41705
1022.691,-0.40437,-0.75004,-0.74283
1022.730,-0.12734,-0.12532,-0.35831
1022.821,-0.21523,0.54183,-0.36039
1022.858,-0.05188,1.09689,-0.66674
1022.911,0.08532,1.01458,-0.82001
1022.960,0.28879,0.74371,-0.70919
1023.030,0.06210,0.84436,-0.56668
1023.071,0.16642,0.40452,-0.50605
1023.117,0.08545,-0.21657,-0.33850
1023.150,-0.07077,-0.46509,-0.67864
1023.235,-0.13266,-0.15064,-0.13086
1023.268,-0.15558,-0.16648,-0.01340
1023.312,-0.21707,-0.40223,-0.20033
1023.348,-0.23043,-0.40781,-0.15158
1023.428,-0.35330,0.44328,-0.06481
1023.476,-0.18865,0.30869,0.14688
1023.515,-0.11946,0.05802,-0.02018
1023.550,-0.26995,0.18862,-0.13144
