Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-15T13:18:37Z", Device, Model, iPhone, iPhone
"2017-03-15T13:18:37Z", Device, Name, Kyle Gallatin’s iPhone, Kyle Gallatin’s iPhone
"2017-03-15T13:18:37Z", Device, OS Name, iOS, iOS
"2017-03-15T13:18:37Z", Device, iOS Version, 10.2.1, 10.2.1
"2017-03-15T13:18:37Z", Device, Audio Output Method, Speaker, Speaker
"2017-03-15T13:18:37Z", Device, Supports Touch ID, No, false
"2017-03-15T13:18:37Z", WiFi, Connected SSID, NYCDataSci_5G, NYCDataSci_5G
"2017-03-15T13:18:37Z", WiFi, Connected BSSID, dc:ef:9:aa:1e:8e, dc:ef:9:aa:1e:8e
"2017-03-15T13:18:37Z", Compass, Heading (True North), 133.1010284423828º, 133.101028442383
"2017-03-15T13:18:37Z", Compass, Heading (Magnetic North), 146.0349426269531º, 146.034942626953
"2017-03-15T13:18:37Z", Compass, x, -5.506805419921875, -5.50680541992188
"2017-03-15T13:18:37Z", Compass, y, -25.01837158203125, -25.0183715820312
"2017-03-15T13:18:37Z", Compass, z, -11.9869384765625, -11.9869384765625
"2017-03-15T13:18:37Z", Altimeter (Barometer), Relative Altitude, 45.5817108154297 Meters, 45.58171081542969
"2017-03-15T13:18:37Z", Altimeter (Barometer), Pressure, 99.5425491333008 kPa, 99.54254913330078

