Timestamp, Data Source, Data, Display Value, Raw Value,
2017-03-21T12:10:55Z, Altimeter (Barometer), Relative Altitude, -1.23485565185547 Meters,-1.234855652,
2017-03-21T12:10:55Z, Altimeter (Barometer), Pressure, 100.707817077637 kPa,100.7078171,
2017-03-21T12:10:56Z, Altimeter (Barometer), Relative Altitude, 0.105606079101562 Meters,0.105606079,
2017-03-21T12:10:56Z, Altimeter (Barometer), Pressure, 100.691795349121 kPa,100.6917953,
2017-03-21T12:10:56Z, Gyrometer (raw), x,-1.668871495,-1.668871495,
2017-03-21T12:10:56Z, Gyrometer (raw), y,1.40502893,1.40502893,
2017-03-21T12:10:56Z, Gyrometer (raw), z,-0.75571457,-0.75571457,
2017-03-21T12:10:56Z, Microphone, Left Channel Level, -6.787825 dB,-6.78782,
2017-03-21T12:10:56Z, Microphone, Right Channel Level, -6.787825 dB,-6.78782,
2017-03-21T12:10:57Z, Altimeter (Barometer), Relative Altitude, 0.851448059082031 Meters,0.851448059,
2017-03-21T12:10:57Z, Altimeter (Barometer), Pressure, 100.682884216309 kPa,100.6828842,
2017-03-21T12:10:58Z, Altimeter (Barometer), Relative Altitude, 0.851448059082031 Meters,0.851448059,
2017-03-21T12:10:58Z, Altimeter (Barometer), Pressure, 100.682884216309 kPa,100.6828842,
2017-03-21T12:10:58Z, Acceleration (via Gravity), x,0.079365276,0.079365276,
2017-03-21T12:10:58Z, Acceleration (via Gravity), y,0.996780038,0.996780038,
2017-03-21T12:10:58Z, Acceleration (via Gravity), z,0.011434792,0.011434792,
2017-03-21T12:10:58Z, Acceleration (via User), x,0.033687092,0.033687092,
2017-03-21T12:10:58Z, Acceleration (via User), y,0.070892714,0.070892714,
2017-03-21T12:10:58Z, Acceleration (via User), z,0.05712295,0.05712295,
2017-03-21T12:10:59Z, Altimeter (Barometer), Relative Altitude, 0.392616271972656 Meters,0.392616272,
2017-03-21T12:10:59Z, Altimeter (Barometer), Pressure, 100.688369750977 kPa,100.6883698,
2017-03-21T12:10:59Z, Magnetometer (raw), x,79.09950256,79.09950256,
2017-03-21T12:10:59Z, Magnetometer (raw), y,49.49543762,49.49543762,
2017-03-21T12:10:59Z, Magnetometer (raw), z,-358.8994446,-358.8994446,
2017-03-21T12:11:00Z, Altimeter (Barometer), Relative Altitude, 0.311260223388672 Meters,0.311260223,
2017-03-21T12:11:00Z, Altimeter (Barometer), Pressure, 100.689338684082 kPa,100.6893387,
2017-03-21T12:11:01Z, Altimeter (Barometer), Relative Altitude, 0.00353622436523438 Meters,0.003536224,
2017-03-21T12:11:01Z, Altimeter (Barometer), Pressure, 100.693016052246 kPa,100.6930161,
2017-03-21T12:11:01Z, Microphone, Left Channel Level, -2.824985 dB,-2.82498,
2017-03-21T12:11:01Z, Microphone, Right Channel Level, -2.824985 dB,-2.82498,
2017-03-21T12:11:01Z, Gyrometer (raw), x,1.186479811,1.186479811,
2017-03-21T12:11:01Z, Gyrometer (raw), y,0.061843394,0.061843394,
2017-03-21T12:11:01Z, Gyrometer (raw), z,0.807854737,0.807854737,
2017-03-21T12:11:01Z, GPS, Enabled, Yes, true,
2017-03-21T12:11:01Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:11:01Z, GPS, Latitude,40.69156453,40.69156453,
2017-03-21T12:11:01Z, GPS, Longitude,-73.98908663,-73.98908663,
2017-03-21T12:11:01Z, GPS, Altitude, 51.01877975463867 Meters,51.01877975,
2017-03-21T12:11:01Z, GPS, Floor, No Data, NULL,
2017-03-21T12:11:01Z, GPS, Horizontal Accuracy,1,414 Meters,1414
2017-03-21T12:11:01Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-21T12:11:01Z, GPS, Enabled, Yes, true,
2017-03-21T12:11:01Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:11:01Z, GPS, Latitude,40.69157789,40.69157789,
2017-03-21T12:11:01Z, GPS, Longitude,-73.98945389,-73.98945389,
2017-03-21T12:11:01Z, GPS, Altitude, 51.01877975463867 Meters,51.01877975,
2017-03-21T12:11:01Z, GPS, Floor, No Data, NULL,
2017-03-21T12:11:01Z, GPS, Horizontal Accuracy,1,414.000123900934 Meters,1414.000124
2017-03-21T12:11:01Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-21T12:11:01Z, GPS, Enabled, Yes, true,
2017-03-21T12:11:01Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:11:01Z, GPS, Latitude,40.6915868,40.6915868,
2017-03-21T12:11:01Z, GPS, Longitude,-73.98969875,-73.98969875,
2017-03-21T12:11:01Z, GPS, Altitude, 51.01877975463867 Meters,51.01877975,
2017-03-21T12:11:01Z, GPS, Floor, No Data, NULL,
2017-03-21T12:11:01Z, GPS, Horizontal Accuracy,1,414.000196828173 Meters,1414.000197
2017-03-21T12:11:01Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-21T12:11:02Z, Altimeter (Barometer), Relative Altitude, 0.00353622436523438 Meters,0.003536224,
2017-03-21T12:11:02Z, Altimeter (Barometer), Pressure, 100.693016052246 kPa,100.6930161,
2017-03-21T12:11:03Z, Altimeter (Barometer), Relative Altitude, 0.168766021728516 Meters,0.168766022,
2017-03-21T12:11:03Z, Altimeter (Barometer), Pressure, 100.691040039062 kPa,100.69104,
2017-03-21T12:11:03Z, Acceleration (via Gravity), x,0.282792985,0.282792985,
2017-03-21T12:11:03Z, Acceleration (via Gravity), y,0.943912983,0.943912983,
2017-03-21T12:11:03Z, Acceleration (via Gravity), z,-0.17045927,-0.17045927,
2017-03-21T12:11:03Z, Acceleration (via User), x,-0.155855104,-0.155855104,
2017-03-21T12:11:03Z, Acceleration (via User), y,0.332622021,0.332622021,
2017-03-21T12:11:03Z, Acceleration (via User), z,0.254092693,0.254092693,
2017-03-21T12:11:04Z, Altimeter (Barometer), Relative Altitude, 0.243549346923828 Meters,0.243549347,
2017-03-21T12:11:04Z, Altimeter (Barometer), Pressure, 100.690147399902 kPa,100.6901474,
2017-03-21T12:11:04Z, Magnetometer (raw), x,56.14717102,56.14717102,
2017-03-21T12:11:04Z, Magnetometer (raw), y,47.17715454,47.17715454,
2017-03-21T12:11:04Z, Magnetometer (raw), z,-381.3636169,-381.3636169,
2017-03-21T12:11:04Z, Altimeter (Barometer), Relative Altitude, 0.243549346923828 Meters,0.243549347,
2017-03-21T12:11:04Z, Altimeter (Barometer), Pressure, 100.690147399902 kPa,100.6901474,
2017-03-21T12:11:05Z, Altimeter (Barometer), Relative Altitude, 0.243549346923828 Meters,0.243549347,
2017-03-21T12:11:05Z, Altimeter (Barometer), Pressure, 100.690147399902 kPa,100.6901474,
2017-03-21T12:11:06Z, Gyrometer (raw), x,0.101167897,0.101167897,
2017-03-21T12:11:06Z, Gyrometer (raw), y,0.029794115,0.029794115,
2017-03-21T12:11:06Z, Gyrometer (raw), z,0.103835053,0.103835053,
2017-03-21T12:11:06Z, Microphone, Left Channel Level, -15.62709 dB,-15.6271,
2017-03-21T12:11:06Z, Microphone, Right Channel Level, -15.62709 dB,-15.6271,
2017-03-21T12:11:06Z, Altimeter (Barometer), Relative Altitude, 0.279933929443359 Meters,0.279933929,
2017-03-21T12:11:06Z, Altimeter (Barometer), Pressure, 100.689712524414 kPa,100.6897125,
2017-03-21T12:11:07Z, Acceleration (via Gravity), x,0.323495984,0.323495984,
2017-03-21T12:11:07Z, Acceleration (via Gravity), y,0.944591761,0.944591761,
2017-03-21T12:11:07Z, Acceleration (via Gravity), z,0.055648275,0.055648275,
2017-03-21T12:11:07Z, Acceleration (via User), x,-0.062875867,-0.062875867,
2017-03-21T12:11:07Z, Acceleration (via User), y,-0.043239843,-0.043239843,
2017-03-21T12:11:07Z, Acceleration (via User), z,0.081039958,0.081039958,
2017-03-21T12:11:07Z, Altimeter (Barometer), Relative Altitude, 0.279933929443359 Meters,0.279933929,
2017-03-21T12:11:07Z, Altimeter (Barometer), Pressure, 100.689712524414 kPa,100.6897125,
2017-03-21T12:11:08Z, Altimeter (Barometer), Relative Altitude, 0.152091979980469 Meters,0.15209198,
2017-03-21T12:11:08Z, Altimeter (Barometer), Pressure, 100.69123840332 kPa,100.6912384,
2017-03-21T12:11:09Z, Magnetometer (raw), x,40.53523254,40.53523254,
2017-03-21T12:11:09Z, Magnetometer (raw), y,35.24102783,35.24102783,
2017-03-21T12:11:09Z, Magnetometer (raw), z,-371.3377686,-371.3377686,
2017-03-21T12:11:09Z, Altimeter (Barometer), Relative Altitude, -0.361278533935547 Meters,-0.361278534,
2017-03-21T12:11:09Z, Altimeter (Barometer), Pressure, 100.697372436523 kPa,100.6973724,
2017-03-21T12:11:10Z, Altimeter (Barometer), Relative Altitude, -0.511341094970703 Meters,-0.511341095,
2017-03-21T12:11:10Z, Altimeter (Barometer), Pressure, 100.699172973633 kPa,100.699173,
2017-03-21T12:11:11Z, Altimeter (Barometer), Relative Altitude, -0.511341094970703 Meters,-0.511341095,
2017-03-21T12:11:11Z, Altimeter (Barometer), Pressure, 100.699172973633 kPa,100.699173,
2017-03-21T12:11:11Z, Gyrometer (raw), x,0.042869437,0.042869437,
2017-03-21T12:11:11Z, Gyrometer (raw), y,-0.660891121,-0.660891121,
2017-03-21T12:11:11Z, Gyrometer (raw), z,-0.397766811,-0.397766811,
2017-03-21T12:11:11Z, Microphone, Left Channel Level, -8.687656 dB,-8.68766,
2017-03-21T12:11:11Z, Microphone, Right Channel Level, -8.687656 dB,-8.68766,
2017-03-21T12:11:12Z, Acceleration (via Gravity), x,0.261454701,0.261454701,
2017-03-21T12:11:12Z, Acceleration (via Gravity), y,0.962063253,0.962063253,
2017-03-21T12:11:12Z, Acceleration (via Gravity), z,-0.077946819,-0.077946819,
2017-03-21T12:11:12Z, Acceleration (via User), x,-0.000178469,-0.000178469,
2017-03-21T12:11:12Z, Acceleration (via User), y,0.106555507,0.106555507,
2017-03-21T12:11:12Z, Acceleration (via User), z,0.036687057,0.036687057,
2017-03-21T12:11:12Z, Altimeter (Barometer), Relative Altitude, 0.0697288513183594 Meters,0.069728851,
2017-03-21T12:11:12Z, Altimeter (Barometer), Pressure, 100.692230224609 kPa,100.6922302,
2017-03-21T12:11:13Z, Altimeter (Barometer), Relative Altitude, 0.0697288513183594 Meters,0.069728851,
2017-03-21T12:11:13Z, Altimeter (Barometer), Pressure, 100.692230224609 kPa,100.6922302,
2017-03-21T12:11:14Z, Magnetometer (raw), x,39.33247375,39.33247375,
2017-03-21T12:11:14Z, Magnetometer (raw), y,32.47143555,32.47143555,
2017-03-21T12:11:14Z, Magnetometer (raw), z,-406.2333984,-406.2333984,
2017-03-21T12:11:14Z, Altimeter (Barometer), Relative Altitude, 0.0565910339355469 Meters,0.056591034,
2017-03-21T12:11:14Z, Altimeter (Barometer), Pressure, 100.6923828125 kPa,100.6923828,
2017-03-21T12:11:15Z, Altimeter (Barometer), Relative Altitude, -0.111164093017578 Meters,-0.111164093,
2017-03-21T12:11:15Z, Altimeter (Barometer), Pressure, 100.694381713867 kPa,100.6943817,
2017-03-21T12:11:16Z, Altimeter (Barometer), Relative Altitude, -0.212726593017578 Meters,-0.212726593,
2017-03-21T12:11:16Z, Altimeter (Barometer), Pressure, 100.695602416992 kPa,100.6956024,
2017-03-21T12:11:16Z, Gyrometer (raw), x,0.07594643,0.07594643,
2017-03-21T12:11:16Z, Gyrometer (raw), y,0.266399732,0.266399732,
2017-03-21T12:11:16Z, Gyrometer (raw), z,-0.06422213,-0.06422213,
2017-03-21T12:11:16Z, Acceleration (via Gravity), x,0.300667912,0.300667912,
2017-03-21T12:11:16Z, Acceleration (via Gravity), y,0.94803673,0.94803673,
2017-03-21T12:11:16Z, Acceleration (via Gravity), z,-0.104044139,-0.104044139,
2017-03-21T12:11:16Z, Acceleration (via User), x,-0.00533406,-0.00533406,
2017-03-21T12:11:16Z, Acceleration (via User), y,0.001273585,0.001273585,
2017-03-21T12:11:16Z, Acceleration (via User), z,-0.032766163,-0.032766163,
2017-03-21T12:11:16Z, Microphone, Left Channel Level, -7.463937 dB,-7.46394,
2017-03-21T12:11:16Z, Microphone, Right Channel Level, -7.463937 dB,-7.46394,
2017-03-21T12:11:16Z, GPS, Enabled, Yes, true,
2017-03-21T12:11:16Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:11:16Z, GPS, Latitude,40.69156003,40.69156003,
2017-03-21T12:11:16Z, GPS, Longitude,-73.9895726,-73.9895726,
2017-03-21T12:11:16Z, GPS, Altitude, 51.01877975463867 Meters,51.01877975,
2017-03-21T12:11:16Z, GPS, Floor, No Data, NULL,
2017-03-21T12:11:16Z, GPS, Horizontal Accuracy,1,414 Meters,1414
2017-03-21T12:11:16Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-21T12:11:16Z, GPS, Enabled, Yes, true,
2017-03-21T12:11:16Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:11:16Z, GPS, Latitude,40.69154866,40.69154866,
2017-03-21T12:11:16Z, GPS, Longitude,-73.98950912,-73.98950912,
2017-03-21T12:11:16Z, GPS, Altitude, 51.01877975463867 Meters,51.01877975,
2017-03-21T12:11:16Z, GPS, Floor, No Data, NULL,
2017-03-21T12:11:16Z, GPS, Horizontal Accuracy,1,414 Meters,1414
2017-03-21T12:11:16Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-21T12:11:16Z, GPS, Enabled, Yes, true,
2017-03-21T12:11:16Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-21T12:11:16Z, GPS, Latitude,40.69154298,40.69154298,
2017-03-21T12:11:16Z, GPS, Longitude,-73.98947737,-73.98947737,
2017-03-21T12:11:16Z, GPS, Altitude, 51.01877975463867 Meters,51.01877975,
2017-03-21T12:11:16Z, GPS, Floor, No Data, NULL,
2017-03-21T12:11:16Z, GPS, Horizontal Accuracy,1,414 Meters,1414
2017-03-21T12:11:16Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-21T12:11:17Z, Altimeter (Barometer), Relative Altitude, -0.3228759765625 Meters,-0.322875977,
2017-03-21T12:11:17Z, Altimeter (Barometer), Pressure, 100.696914672852 kPa,100.6969147,
2017-03-21T12:11:18Z, Altimeter (Barometer), Relative Altitude, -0.372898101806641 Meters,-0.372898102,
2017-03-21T12:11:18Z, Altimeter (Barometer), Pressure, 100.69751739502 kPa,100.6975174,
2017-03-21T12:11:19Z, Altimeter (Barometer), Relative Altitude, -0.508312225341797 Meters,-0.508312225,
2017-03-21T12:11:19Z, Altimeter (Barometer), Pressure, 100.69913482666 kPa,100.6991348,
2017-03-21T12:11:19Z, Magnetometer (raw), x,70.97077942,70.97077942,
2017-03-21T12:11:19Z, Magnetometer (raw), y,20.77775574,20.77775574,
2017-03-21T12:11:19Z, Magnetometer (raw), z,-386.1085815,-386.1085815,
2017-03-21T12:11:20Z, Altimeter (Barometer), Relative Altitude, -0.793781280517578 Meters,-0.793781281,
2017-03-21T12:11:20Z, Altimeter (Barometer), Pressure, 100.702545166016 kPa,100.7025452,
2017-03-21T12:11:21Z, Altimeter (Barometer), Relative Altitude, -0.793781280517578 Meters,-0.793781281,
2017-03-21T12:11:21Z, Altimeter (Barometer), Pressure, 100.702545166016 kPa,100.7025452,
2017-03-21T12:11:21Z, Acceleration (via Gravity), x,0.41002807,0.41002807,
2017-03-21T12:11:21Z, Acceleration (via Gravity), y,0.899070978,0.899070978,
2017-03-21T12:11:21Z, Acceleration (via Gravity), z,-0.15345481,-0.15345481,
2017-03-21T12:11:21Z, Acceleration (via User), x,-0.278771967,-0.278771967,
2017-03-21T12:11:21Z, Acceleration (via User), y,0.072364591,0.072364591,
2017-03-21T12:11:21Z, Acceleration (via User), z,0.212124854,0.212124854,
2017-03-21T12:11:21Z, Gyrometer (raw), x,0.619193209,0.619193209,
2017-03-21T12:11:21Z, Gyrometer (raw), y,-1.303832271,-1.303832271,
2017-03-21T12:11:21Z, Gyrometer (raw), z,0.62357331,0.62357331,
2017-03-21T12:11:21Z, Microphone, Left Channel Level, -6.235207 dB,-6.23521,
2017-03-21T12:11:21Z, Microphone, Right Channel Level, -6.235207 dB,-6.23521,
2017-03-21T12:11:22Z, Altimeter (Barometer), Relative Altitude, -0.349655151367188 Meters,-0.349655151,
2017-03-21T12:11:22Z, Altimeter (Barometer), Pressure, 100.697235107422 kPa,100.6972351,
2017-03-21T12:11:22Z, Altimeter (Barometer), Relative Altitude, 0.0570945739746094 Meters,0.057094574,
2017-03-21T12:11:22Z, Altimeter (Barometer), Pressure, 100.692375183105 kPa,100.6923752,
2017-03-21T12:11:23Z, Altimeter (Barometer), Relative Altitude, 0.258205413818359 Meters,0.258205414,
2017-03-21T12:11:23Z, Altimeter (Barometer), Pressure, 100.689971923828 kPa,100.6899719,
2017-03-21T12:11:24Z, Magnetometer (raw), x,45.13504028,45.13504028,
2017-03-21T12:11:24Z, Magnetometer (raw), y,60.04101563,60.04101563,
2017-03-21T12:11:24Z, Magnetometer (raw), z,-379.3345947,-379.3345947,
2017-03-21T12:11:24Z, Altimeter (Barometer), Relative Altitude, 0.258205413818359 Meters,0.258205414,
2017-03-21T12:11:24Z, Altimeter (Barometer), Pressure, 100.689971923828 kPa,100.6899719,
2017-03-21T12:11:25Z, Acceleration (via Gravity), x,0.334055334,0.334055334,
2017-03-21T12:11:25Z, Acceleration (via Gravity), y,0.93728292,0.93728292,
2017-03-21T12:11:25Z, Acceleration (via Gravity), z,-0.099537909,-0.099537909,
2017-03-21T12:11:25Z, Acceleration (via User), x,0.003026577,0.003026577,
2017-03-21T12:11:25Z, Acceleration (via User), y,-0.000286443,-0.000286443,
2017-03-21T12:11:25Z, Acceleration (via User), z,0.008610784,0.008610784,
2017-03-21T12:11:25Z, Altimeter (Barometer), Relative Altitude, 0.223339080810547 Meters,0.223339081,
2017-03-21T12:11:25Z, Altimeter (Barometer), Pressure, 100.690391540527 kPa,100.6903915,
2017-03-21T12:11:26Z, Gyrometer (raw), x,0.004974519,0.004974519,
2017-03-21T12:11:26Z, Gyrometer (raw), y,-0.044674261,-0.044674261,
2017-03-21T12:11:26Z, Gyrometer (raw), z,-0.024445688,-0.024445688,
2017-03-21T12:11:26Z, Altimeter (Barometer), Relative Altitude, 0.223339080810547 Meters,0.223339081,
2017-03-21T12:11:26Z, Altimeter (Barometer), Pressure, 100.690391540527 kPa,100.6903915,
2017-03-21T12:11:26Z, Microphone, Left Channel Level, -26.84901 dB,-26.849,
2017-03-21T12:11:26Z, Microphone, Right Channel Level, -26.84901 dB,-26.849,
2017-03-21T12:11:27Z, Altimeter (Barometer), Relative Altitude, 0.532081604003906 Meters,0.532081604,
2017-03-21T12:11:27Z, Altimeter (Barometer), Pressure, 100.686698913574 kPa,100.6866989,
2017-03-21T12:11:28Z, Altimeter (Barometer), Relative Altitude, 0.532081604003906 Meters,0.532081604,
2017-03-21T12:11:28Z, Altimeter (Barometer), Pressure, 100.686698913574 kPa,100.6866989,
2017-03-21T12:11:29Z, Magnetometer (raw), x,52.03001404,52.03001404,
2017-03-21T12:11:29Z, Magnetometer (raw), y,55.01924133,55.01924133,
2017-03-21T12:11:29Z, Magnetometer (raw), z,-397.8878479,-397.8878479,
2017-03-21T12:11:29Z, Altimeter (Barometer), Relative Altitude, 0.186958312988281 Meters,0.186958313,
2017-03-21T12:11:29Z, Altimeter (Barometer), Pressure, 100.690818786621 kPa,100.6908188,
2017-03-21T12:11:30Z, Acceleration (via Gravity), x,0.337522,0.337522,
2017-03-21T12:11:30Z, Acceleration (via Gravity), y,0.938706994,0.938706994,
2017-03-21T12:11:30Z, Acceleration (via Gravity), z,-0.070057362,-0.070057362,
2017-03-21T12:11:30Z, Acceleration (via User), x,-0.010617701,-0.010617701,
2017-03-21T12:11:30Z, Acceleration (via User), y,0.005720471,0.005720471,
2017-03-21T12:11:30Z, Acceleration (via User), z,0.008854357,0.008854357,
2017-03-21T12:11:30Z, Altimeter (Barometer), Relative Altitude, -0.0257720947265625 Meters,-0.025772095,
2017-03-21T12:11:30Z, Altimeter (Barometer), Pressure, 100.693367004395 kPa,100.693367,
2017-03-21T12:11:31Z, Altimeter (Barometer), Relative Altitude, -0.0257720947265625 Meters,-0.025772095,
2017-03-21T12:11:31Z, Altimeter (Barometer), Pressure, 100.693367004395 kPa,100.693367,
2017-03-21T12:11:31Z, Microphone, Left Channel Level, -22.34754 dB,-22.3475,
2017-03-21T12:11:31Z, Microphone, Right Channel Level, -22.34754 dB,-22.3475,
2017-03-21T12:11:31Z, Gyrometer (raw), x,0.033881268,0.033881268,
2017-03-21T12:11:31Z, Gyrometer (raw), y,-0.026035595,-0.026035595,
2017-03-21T12:11:31Z, Gyrometer (raw), z,-0.001961684,-0.001961684,
2017-03-21T12:11:32Z, Altimeter (Barometer), Relative Altitude, -0.0186958312988281 Meters,-0.018695831,
2017-03-21T12:11:32Z, Altimeter (Barometer), Pressure, 100.693283081055 kPa,100.6932831,
2017-03-21T12:11:33Z, Altimeter (Barometer), Relative Altitude, 0.17584228515625 Meters,0.175842285,
2017-03-21T12:11:33Z, Altimeter (Barometer), Pressure, 100.690956115723 kPa,100.6909561,
2017-03-21T12:11:34Z, Altimeter (Barometer), Relative Altitude, 0.587665557861328 Meters,0.587665558,
2017-03-21T12:11:34Z, Altimeter (Barometer), Pressure, 100.686027526855 kPa,100.6860275,
2017-03-21T12:11:34Z, Magnetometer (raw), x,52.25486755,52.25486755,
2017-03-21T12:11:34Z, Magnetometer (raw), y,54.87194824,54.87194824,
2017-03-21T12:11:34Z, Magnetometer (raw), z,-398.7886353,-398.7886353,
2017-03-21T12:11:34Z, Acceleration (via Gravity), x,0.341097027,0.341097027,
2017-03-21T12:11:34Z, Acceleration (via Gravity), y,0.936728001,0.936728001,
2017-03-21T12:11:34Z, Acceleration (via Gravity), z,-0.078698598,-0.078698598,
2017-03-21T12:11:34Z, Acceleration (via User), x,-0.009706659,-0.009706659,
2017-03-21T12:11:34Z, Acceleration (via User), y,0.0098815,0.0098815,
2017-03-21T12:11:34Z, Acceleration (via User), z,0.00670763,0.00670763,
2017-03-21T12:11:35Z, Altimeter (Barometer), Relative Altitude, 0.970703125 Meters,0.970703125,
2017-03-21T12:11:35Z, Altimeter (Barometer), Pressure, 100.681449890137 kPa,100.6814499,
2017-03-21T12:11:36Z, Altimeter (Barometer), Relative Altitude, 0.970703125 Meters,0.970703125,
2017-03-21T12:11:36Z, Altimeter (Barometer), Pressure, 100.681449890137 kPa,100.6814499,
2017-03-21T12:11:36Z, Gyrometer (raw), x,0.015856195,0.015856195,
2017-03-21T12:11:36Z, Gyrometer (raw), y,-0.018274345,-0.018274345,
2017-03-21T12:11:36Z, Gyrometer (raw), z,-0.008445416,-0.008445416,
2017-03-21T12:11:36Z, Microphone, Left Channel Level, -31.01655 dB,-31.0165,
2017-03-21T12:11:36Z, Microphone, Right Channel Level, -31.01655 dB,-31.0165,
2017-03-21T12:11:37Z, Altimeter (Barometer), Relative Altitude, 0.902988433837891 Meters,0.902988434,
2017-03-21T12:11:37Z, Altimeter (Barometer), Pressure, 100.682266235352 kPa,100.6822662,
2017-03-21T12:11:38Z, Altimeter (Barometer), Relative Altitude, 0.831233978271484 Meters,0.831233978,
2017-03-21T12:11:38Z, Altimeter (Barometer), Pressure, 100.683128356934 kPa,100.6831284,
2017-03-21T12:11:39Z, Altimeter (Barometer), Relative Altitude, 0.825675964355469 Meters,0.825675964,
2017-03-21T12:11:39Z, Altimeter (Barometer), Pressure, 100.68318939209 kPa,100.6831894,
2017-03-21T12:11:39Z, Acceleration (via Gravity), x,0.328520119,0.328520119,
2017-03-21T12:11:39Z, Acceleration (via Gravity), y,0.941446066,0.941446066,
2017-03-21T12:11:39Z, Acceleration (via Gravity), z,-0.075854182,-0.075854182,
2017-03-21T12:11:39Z, Acceleration (via User), x,-0.001356436,-0.001356436,
2017-03-21T12:11:39Z, Acceleration (via User), y,0.0024779,0.0024779,
2017-03-21T12:11:39Z, Acceleration (via User), z,0.001635432,0.001635432,
2017-03-21T12:11:39Z, Magnetometer (raw), x,53.07980347,53.07980347,
2017-03-21T12:11:39Z, Magnetometer (raw), y,54.80480957,54.80480957,
2017-03-21T12:11:39Z, Magnetometer (raw), z,-398.038269,-398.038269,
2017-03-21T12:11:40Z, Altimeter (Barometer), Relative Altitude, 0.810009002685547 Meters,0.810009003,
2017-03-21T12:11:40Z, Altimeter (Barometer), Pressure, 100.683372497559 kPa,100.6833725,
2017-03-21T12:11:40Z, Altimeter (Barometer), Relative Altitude, 0.741283416748047 Meters,0.741283417,
2017-03-21T12:11:40Z, Altimeter (Barometer), Pressure, 100.684196472168 kPa,100.6841965,
2017-03-21T12:11:41Z, Gyrometer (raw), x,0.053955111,0.053955111,
2017-03-21T12:11:41Z, Gyrometer (raw), y,0.058936288,0.058936288,
2017-03-21T12:11:41Z, Gyrometer (raw), z,0.015035142,0.015035142,
2017-03-21T12:11:41Z, Microphone, Left Channel Level, -27.18759 dB,-27.1876,
2017-03-21T12:11:41Z, Microphone, Right Channel Level, -27.18759 dB,-27.1876,
2017-03-21T12:11:41Z, Altimeter (Barometer), Relative Altitude, 0.664474487304688 Meters,0.664474487,
2017-03-21T12:11:41Z, Altimeter (Barometer), Pressure, 100.685119628906 kPa,100.6851196,
2017-03-21T12:11:42Z, Altimeter (Barometer), Relative Altitude, 0.577560424804688 Meters,0.577560425,
2017-03-21T12:11:42Z, Altimeter (Barometer), Pressure, 100.686157226562 kPa,100.6861572,
2017-03-21T12:11:43Z, Acceleration (via Gravity), x,0.327264428,0.327264428,
2017-03-21T12:11:43Z, Acceleration (via Gravity), y,0.939424813,0.939424813,
2017-03-21T12:11:43Z, Acceleration (via Gravity), z,-0.101877265,-0.101877265,
2017-03-21T12:11:43Z, Acceleration (via User), x,-0.067849763,-0.067849763,
2017-03-21T12:11:43Z, Acceleration (via User), y,0.055020969,0.055020969,
2017-03-21T12:11:43Z, Acceleration (via User), z,0.046014842,0.046014842,
2017-03-21T12:11:43Z, Altimeter (Barometer), Relative Altitude, 0.486602783203125 Meters,0.486602783,
2017-03-21T12:11:43Z, Altimeter (Barometer), Pressure, 100.687240600586 kPa,100.6872406,
2017-03-21T12:11:44Z, Magnetometer (raw), x,50.53262329,50.53262329,
2017-03-21T12:11:44Z, Magnetometer (raw), y,57.62820435,57.62820435,
2017-03-21T12:11:44Z, Magnetometer (raw), z,-395.7710571,-395.7710571,
2017-03-21T12:11:44Z, Altimeter (Barometer), Relative Altitude, 0.402217864990234 Meters,0.402217865,
2017-03-21T12:11:44Z, Altimeter (Barometer), Pressure, 100.688247680664 kPa,100.6882477,
2017-03-21T12:11:45Z, Altimeter (Barometer), Relative Altitude, 0.333999633789062 Meters,0.333999634,
2017-03-21T12:11:45Z, Altimeter (Barometer), Pressure, 100.689064025879 kPa,100.689064,
2017-03-21T12:11:46Z, Altimeter (Barometer), Relative Altitude, 0.228897094726562 Meters,0.228897095,
2017-03-21T12:11:46Z, Altimeter (Barometer), Pressure, 100.690322875977 kPa,100.6903229,
2017-03-21T12:11:46Z, Gyrometer (raw), x,-0.082341745,-0.082341745,
2017-03-21T12:11:46Z, Gyrometer (raw), y,-0.596963005,-0.596963005,
2017-03-21T12:11:46Z, Gyrometer (raw), z,0.161898889,0.161898889,
2017-03-21T12:11:46Z, Microphone, Left Channel Level, -19.19122 dB,-19.1912,
2017-03-21T12:11:46Z, Microphone, Right Channel Level, -19.19122 dB,-19.1912,
2017-03-21T12:11:47Z, Altimeter (Barometer), Relative Altitude, 0.0601272583007812 Meters,0.060127258,
2017-03-21T12:11:47Z, Altimeter (Barometer), Pressure, 100.692337036133 kPa,100.692337,
