Timestamp, Data Source, Data, Display Value, Raw Value,
2017-03-20T23:40:33Z, Altimeter (Barometer), Relative Altitude, -0.199462890625 Meters,-0.199462891,
2017-03-20T23:40:33Z, Altimeter (Barometer), Pressure, 101.088714599609 kPa,101.0887146,
2017-03-20T23:40:34Z, Acceleration (via Gravity), x,0.072993457,0.072993457,
2017-03-20T23:40:34Z, Acceleration (via Gravity), y,0.996234536,0.996234536,
2017-03-20T23:40:34Z, Acceleration (via Gravity), z,0.046783321,0.046783321,
2017-03-20T23:40:34Z, Acceleration (via User), x,0.101872265,0.101872265,
2017-03-20T23:40:34Z, Acceleration (via User), y,-0.061160695,-0.061160695,
2017-03-20T23:40:34Z, Acceleration (via User), z,0.044799931,0.044799931,
2017-03-20T23:40:34Z, Altimeter (Barometer), Relative Altitude, -0.29969596862793 Meters,-0.299695969,
2017-03-20T23:40:34Z, Altimeter (Barometer), Pressure, 101.089912414551 kPa,101.0899124,
2017-03-20T23:40:35Z, Altimeter (Barometer), Relative Altitude, -0.801351547241211 Meters,-0.801351547,
2017-03-20T23:40:35Z, Altimeter (Barometer), Pressure, 101.095932006836 kPa,101.095932,
2017-03-20T23:40:35Z, Magnetometer (raw), x,25.3807373,25.3807373,
2017-03-20T23:40:35Z, Magnetometer (raw), y,30.74710083,30.74710083,
2017-03-20T23:40:35Z, Magnetometer (raw), z,-386.609375,-386.609375,
2017-03-20T23:40:36Z, Gyrometer (raw), x,-0.366936993,-0.366936993,
2017-03-20T23:40:36Z, Gyrometer (raw), y,0.216614865,0.216614865,
2017-03-20T23:40:36Z, Gyrometer (raw), z,-1.516016435,-1.516016435,
2017-03-20T23:40:36Z, Microphone, Left Channel Level, -8.899612 dB,-8.89961,
2017-03-20T23:40:36Z, Microphone, Right Channel Level, -8.899612 dB,-8.89961,
2017-03-20T23:40:36Z, GPS, Enabled, Yes, true,
2017-03-20T23:40:36Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:40:36Z, GPS, Latitude,40.75288758,40.75288758,
2017-03-20T23:40:36Z, GPS, Longitude,-73.99286739,-73.99286739,
2017-03-20T23:40:36Z, GPS, Altitude, 18.39690399169922 Meters,18.39690399,
2017-03-20T23:40:36Z, GPS, Floor, No Data, NULL,
2017-03-20T23:40:36Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:40:36Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:40:36Z, Altimeter (Barometer), Relative Altitude, -0.83660888671875 Meters,-0.836608887,
2017-03-20T23:40:36Z, Altimeter (Barometer), Pressure, 101.096351623535 kPa,101.0963516,
2017-03-20T23:40:37Z, Altimeter (Barometer), Relative Altitude, -0.83660888671875 Meters,-0.836608887,
2017-03-20T23:40:37Z, Altimeter (Barometer), Pressure, 101.096351623535 kPa,101.0963516,
2017-03-20T23:40:38Z, Acceleration (via Gravity), x,0.174134329,0.174134329,
2017-03-20T23:40:38Z, Acceleration (via Gravity), y,0.984250665,0.984250665,
2017-03-20T23:40:38Z, Acceleration (via Gravity), z,-0.030460389,-0.030460389,
2017-03-20T23:40:38Z, Acceleration (via User), x,-0.039445002,-0.039445002,
2017-03-20T23:40:38Z, Acceleration (via User), y,0.018862113,0.018862113,
2017-03-20T23:40:38Z, Acceleration (via User), z,-0.022930114,-0.022930114,
2017-03-20T23:40:38Z, Altimeter (Barometer), Relative Altitude, -0.464399337768555 Meters,-0.464399338,
2017-03-20T23:40:38Z, Altimeter (Barometer), Pressure, 101.091888427734 kPa,101.0918884,
2017-03-20T23:40:39Z, Altimeter (Barometer), Relative Altitude, -0.443748474121094 Meters,-0.443748474,
2017-03-20T23:40:39Z, Altimeter (Barometer), Pressure, 101.091644287109 kPa,101.0916443,
2017-03-20T23:40:40Z, Altimeter (Barometer), Relative Altitude, -0.336969375610352 Meters,-0.336969376,
2017-03-20T23:40:40Z, Altimeter (Barometer), Pressure, 101.090362548828 kPa,101.0903625,
2017-03-20T23:40:40Z, Magnetometer (raw), x,29.05586243,29.05586243,
2017-03-20T23:40:40Z, Magnetometer (raw), y,30.86621094,30.86621094,
2017-03-20T23:40:40Z, Magnetometer (raw), z,-401.3049011,-401.3049011,
2017-03-20T23:40:41Z, Gyrometer (raw), x,0.965101616,0.965101616,
2017-03-20T23:40:41Z, Gyrometer (raw), y,-0.100746052,-0.100746052,
2017-03-20T23:40:41Z, Gyrometer (raw), z,0.932176955,0.932176955,
2017-03-20T23:40:41Z, Microphone, Left Channel Level, -5.525158 dB,-5.52516,
2017-03-20T23:40:41Z, Microphone, Right Channel Level, -5.525158 dB,-5.52516,
2017-03-20T23:40:41Z, Altimeter (Barometer), Relative Altitude, -0.336969375610352 Meters,-0.336969376,
2017-03-20T23:40:41Z, Altimeter (Barometer), Pressure, 101.090362548828 kPa,101.0903625,
2017-03-20T23:40:42Z, Altimeter (Barometer), Relative Altitude, -0.513256072998047 Meters,-0.513256073,
2017-03-20T23:40:42Z, Altimeter (Barometer), Pressure, 101.092475891113 kPa,101.0924759,
2017-03-20T23:40:42Z, GPS, Enabled, Yes, true,
2017-03-20T23:40:42Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:40:42Z, GPS, Latitude,40.75279504,40.75279504,
2017-03-20T23:40:42Z, GPS, Longitude,-73.99293294,-73.99293294,
2017-03-20T23:40:42Z, GPS, Altitude, 18.87123870849609 Meters,18.87123871,
2017-03-20T23:40:42Z, GPS, Floor, No Data, NULL,
2017-03-20T23:40:42Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:40:42Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:40:43Z, Acceleration (via Gravity), x,0.362096876,0.362096876,
2017-03-20T23:40:43Z, Acceleration (via Gravity), y,0.893758535,0.893758535,
2017-03-20T23:40:43Z, Acceleration (via Gravity), z,0.264729083,0.264729083,
2017-03-20T23:40:43Z, Acceleration (via User), x,0.209451586,0.209451586,
2017-03-20T23:40:43Z, Acceleration (via User), y,0.164743632,0.164743632,
2017-03-20T23:40:43Z, Acceleration (via User), z,0.093821928,0.093821928,
2017-03-20T23:40:43Z, Altimeter (Barometer), Relative Altitude, -0.567651748657227 Meters,-0.567651749,
2017-03-20T23:40:43Z, Altimeter (Barometer), Pressure, 101.093124389648 kPa,101.0931244,
2017-03-20T23:40:44Z, Altimeter (Barometer), Relative Altitude, -0.625574111938477 Meters,-0.625574112,
2017-03-20T23:40:44Z, Altimeter (Barometer), Pressure, 101.093818664551 kPa,101.0938187,
2017-03-20T23:40:45Z, Altimeter (Barometer), Relative Altitude, -0.684000015258789 Meters,-0.684000015,
2017-03-20T23:40:45Z, Altimeter (Barometer), Pressure, 101.094520568848 kPa,101.0945206,
2017-03-20T23:40:45Z, Magnetometer (raw), x,31.61676025,31.61676025,
2017-03-20T23:40:45Z, Magnetometer (raw), y,41.75909424,41.75909424,
2017-03-20T23:40:45Z, Magnetometer (raw), z,-385.8510742,-385.8510742,
2017-03-20T23:40:46Z, Gyrometer (raw), x,1.256363821,1.256363821,
2017-03-20T23:40:46Z, Gyrometer (raw), y,1.242160118,1.242160118,
2017-03-20T23:40:46Z, Gyrometer (raw), z,0.229750641,0.229750641,
2017-03-20T23:40:46Z, Microphone, Left Channel Level, -3.968803 dB,-3.9688,
2017-03-20T23:40:46Z, Microphone, Right Channel Level, -3.968803 dB,-3.9688,
2017-03-20T23:40:46Z, Altimeter (Barometer), Relative Altitude, -0.684000015258789 Meters,-0.684000015,
2017-03-20T23:40:46Z, Altimeter (Barometer), Pressure, 101.094520568848 kPa,101.0945206,
2017-03-20T23:40:47Z, Altimeter (Barometer), Relative Altitude, -0.0755558013916016 Meters,-0.075555801,
2017-03-20T23:40:47Z, Altimeter (Barometer), Pressure, 101.087226867676 kPa,101.0872269,
2017-03-20T23:40:47Z, Acceleration (via Gravity), x,0.299512714,0.299512714,
2017-03-20T23:40:47Z, Acceleration (via Gravity), y,0.936914861,0.936914861,
2017-03-20T23:40:47Z, Acceleration (via Gravity), z,-0.180229425,-0.180229425,
2017-03-20T23:40:47Z, Acceleration (via User), x,-0.159482807,-0.159482807,
2017-03-20T23:40:47Z, Acceleration (via User), y,-0.041330773,-0.041330773,
2017-03-20T23:40:47Z, Acceleration (via User), z,0.101280443,0.101280443,
2017-03-20T23:40:48Z, Altimeter (Barometer), Relative Altitude, -0.0755558013916016 Meters,-0.075555801,
2017-03-20T23:40:48Z, Altimeter (Barometer), Pressure, 101.087226867676 kPa,101.0872269,
2017-03-20T23:40:48Z, Altimeter (Barometer), Relative Altitude, -0.35711669921875 Meters,-0.357116699,
2017-03-20T23:40:48Z, Altimeter (Barometer), Pressure, 101.090599060059 kPa,101.0905991,
2017-03-20T23:40:49Z, GPS, Enabled, Yes, true,
2017-03-20T23:40:49Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:40:49Z, GPS, Latitude,40.75287982,40.75287982,
2017-03-20T23:40:49Z, GPS, Longitude,-73.99283337,-73.99283337,
2017-03-20T23:40:49Z, GPS, Altitude, 19.12644004821777 Meters,19.12644005,
2017-03-20T23:40:49Z, GPS, Floor, No Data, NULL,
2017-03-20T23:40:49Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:40:49Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:40:49Z, Altimeter (Barometer), Relative Altitude, -0.35711669921875 Meters,-0.357116699,
2017-03-20T23:40:49Z, Altimeter (Barometer), Pressure, 101.090599060059 kPa,101.0905991,
2017-03-20T23:40:50Z, Altimeter (Barometer), Relative Altitude, -0.342004776000977 Meters,-0.342004776,
2017-03-20T23:40:50Z, Altimeter (Barometer), Pressure, 101.090423583984 kPa,101.0904236,
2017-03-20T23:40:50Z, Magnetometer (raw), x,46.29867554,46.29867554,
2017-03-20T23:40:50Z, Magnetometer (raw), y,23.67987061,23.67987061,
2017-03-20T23:40:50Z, Magnetometer (raw), z,-383.7879333,-383.7879333,
2017-03-20T23:40:51Z, Gyrometer (raw), x,0.35234287,0.35234287,
2017-03-20T23:40:51Z, Gyrometer (raw), y,0.610495858,0.610495858,
2017-03-20T23:40:51Z, Gyrometer (raw), z,0.449482204,0.449482204,
2017-03-20T23:40:51Z, Microphone, Left Channel Level, -4.183673 dB,-4.18367,
2017-03-20T23:40:51Z, Microphone, Right Channel Level, -4.183673 dB,-4.18367,
2017-03-20T23:40:51Z, Altimeter (Barometer), Relative Altitude, -0.282571792602539 Meters,-0.282571793,
2017-03-20T23:40:51Z, Altimeter (Barometer), Pressure, 101.089714050293 kPa,101.0897141,
2017-03-20T23:40:52Z, Acceleration (via Gravity), x,0.198662981,0.198662981,
2017-03-20T23:40:52Z, Acceleration (via Gravity), y,0.973838568,0.973838568,
2017-03-20T23:40:52Z, Acceleration (via Gravity), z,0.110324383,0.110324383,
2017-03-20T23:40:52Z, Acceleration (via User), x,0.033697862,0.033697862,
2017-03-20T23:40:52Z, Acceleration (via User), y,-0.007438419,-0.007438419,
2017-03-20T23:40:52Z, Acceleration (via User), z,0.009838581,0.009838581,
2017-03-20T23:40:52Z, Altimeter (Barometer), Relative Altitude, -0.257890701293945 Meters,-0.257890701,
2017-03-20T23:40:52Z, Altimeter (Barometer), Pressure, 101.089416503906 kPa,101.0894165,
2017-03-20T23:40:53Z, Altimeter (Barometer), Relative Altitude, -0.161685943603516 Meters,-0.161685944,
2017-03-20T23:40:53Z, Altimeter (Barometer), Pressure, 101.088256835938 kPa,101.0882568,
2017-03-20T23:40:54Z, Altimeter (Barometer), Relative Altitude, 0.0115852355957031 Meters,0.011585236,
2017-03-20T23:40:54Z, Altimeter (Barometer), Pressure, 101.086181640625 kPa,101.0861816,
2017-03-20T23:40:55Z, Altimeter (Barometer), Relative Altitude, 0.0115852355957031 Meters,0.011585236,
2017-03-20T23:40:55Z, Altimeter (Barometer), Pressure, 101.086181640625 kPa,101.0861816,
2017-03-20T23:40:55Z, Magnetometer (raw), x,44.87388611,44.87388611,
2017-03-20T23:40:55Z, Magnetometer (raw), y,23.88789368,23.88789368,
2017-03-20T23:40:55Z, Magnetometer (raw), z,-378.3129272,-378.3129272,
2017-03-20T23:40:56Z, Gyrometer (raw), x,0.006448578,0.006448578,
2017-03-20T23:40:56Z, Gyrometer (raw), y,-0.005260276,-0.005260276,
2017-03-20T23:40:56Z, Gyrometer (raw), z,-0.018107898,-0.018107898,
2017-03-20T23:40:56Z, GPS, Enabled, Yes, true,
2017-03-20T23:40:56Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:40:56Z, GPS, Latitude,40.75294464,40.75294464,
2017-03-20T23:40:56Z, GPS, Longitude,-73.99276296,-73.99276296,
2017-03-20T23:40:56Z, GPS, Altitude, 18.85574531555176 Meters,18.85574532,
2017-03-20T23:40:56Z, GPS, Floor, No Data, NULL,
2017-03-20T23:40:56Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:40:56Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:40:56Z, Microphone, Left Channel Level, -29.93404 dB,-29.934,
2017-03-20T23:40:56Z, Microphone, Right Channel Level, -29.93404 dB,-29.934,
2017-03-20T23:40:56Z, Altimeter (Barometer), Relative Altitude, -0.095703125 Meters,-0.095703125,
2017-03-20T23:40:56Z, Altimeter (Barometer), Pressure, 101.087471008301 kPa,101.087471,
2017-03-20T23:40:56Z, Acceleration (via Gravity), x,0.183657303,0.183657303,
2017-03-20T23:40:56Z, Acceleration (via Gravity), y,0.982984066,0.982984066,
2017-03-20T23:40:56Z, Acceleration (via Gravity), z,0.003505761,0.003505761,
2017-03-20T23:40:56Z, Acceleration (via User), x,0.007489546,0.007489546,
2017-03-20T23:40:56Z, Acceleration (via User), y,-0.003064648,-0.003064648,
2017-03-20T23:40:56Z, Acceleration (via User), z,-0.000927026,-0.000927026,
2017-03-20T23:40:57Z, Altimeter (Barometer), Relative Altitude, -0.223640441894531 Meters,-0.223640442,
2017-03-20T23:40:57Z, Altimeter (Barometer), Pressure, 101.088996887207 kPa,101.0889969,
2017-03-20T23:40:58Z, Altimeter (Barometer), Relative Altitude, -0.30171012878418 Meters,-0.301710129,
2017-03-20T23:40:58Z, Altimeter (Barometer), Pressure, 101.089935302734 kPa,101.0899353,
2017-03-20T23:40:59Z, Altimeter (Barometer), Relative Altitude, -0.349056243896484 Meters,-0.349056244,
2017-03-20T23:40:59Z, Altimeter (Barometer), Pressure, 101.090507507324 kPa,101.0905075,
2017-03-20T23:41:00Z, Altimeter (Barometer), Relative Altitude, -0.372730255126953 Meters,-0.372730255,
2017-03-20T23:41:00Z, Altimeter (Barometer), Pressure, 101.090789794922 kPa,101.0907898,
2017-03-20T23:41:00Z, Magnetometer (raw), x,45.24798584,45.24798584,
2017-03-20T23:41:00Z, Magnetometer (raw), y,22.99223328,22.99223328,
2017-03-20T23:41:00Z, Magnetometer (raw), z,-379.5187988,-379.5187988,
2017-03-20T23:41:01Z, Gyrometer (raw), x,0.032766202,0.032766202,
2017-03-20T23:41:01Z, Gyrometer (raw), y,-0.031338748,-0.031338748,
2017-03-20T23:41:01Z, Gyrometer (raw), z,-0.004090615,-0.004090615,
2017-03-20T23:41:01Z, Acceleration (via Gravity), x,0.191232622,0.191232622,
2017-03-20T23:41:01Z, Acceleration (via Gravity), y,0.981236219,0.981236219,
2017-03-20T23:41:01Z, Acceleration (via Gravity), z,-0.024607452,-0.024607452,
2017-03-20T23:41:01Z, Acceleration (via User), x,-0.00408358,-0.00408358,
2017-03-20T23:41:01Z, Acceleration (via User), y,0.003382902,0.003382902,
2017-03-20T23:41:01Z, Acceleration (via User), z,-0.001546113,-0.001546113,
2017-03-20T23:41:01Z, Microphone, Left Channel Level, -29.47252 dB,-29.4725,
2017-03-20T23:41:01Z, Microphone, Right Channel Level, -29.47252 dB,-29.4725,
2017-03-20T23:41:01Z, Altimeter (Barometer), Relative Altitude, -0.372730255126953 Meters,-0.372730255,
2017-03-20T23:41:01Z, Altimeter (Barometer), Pressure, 101.090789794922 kPa,101.0907898,
2017-03-20T23:41:02Z, Altimeter (Barometer), Relative Altitude, -0.288616180419922 Meters,-0.28861618,
2017-03-20T23:41:02Z, Altimeter (Barometer), Pressure, 101.089782714844 kPa,101.0897827,
2017-03-20T23:41:02Z, GPS, Enabled, Yes, true,
2017-03-20T23:41:02Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:41:02Z, GPS, Latitude,40.75297239,40.75297239,
2017-03-20T23:41:02Z, GPS, Longitude,-73.99275469,-73.99275469,
2017-03-20T23:41:02Z, GPS, Altitude, 18.88136672973633 Meters,18.88136673,
2017-03-20T23:41:02Z, GPS, Floor, No Data, NULL,
2017-03-20T23:41:02Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:41:02Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:41:03Z, Altimeter (Barometer), Relative Altitude, -0.230691909790039 Meters,-0.23069191,
2017-03-20T23:41:03Z, Altimeter (Barometer), Pressure, 101.089088439941 kPa,101.0890884,
2017-03-20T23:41:04Z, Altimeter (Barometer), Relative Altitude, -0.230691909790039 Meters,-0.23069191,
2017-03-20T23:41:04Z, Altimeter (Barometer), Pressure, 101.089088439941 kPa,101.0890884,
2017-03-20T23:41:05Z, Altimeter (Barometer), Relative Altitude, -0.278038024902344 Meters,-0.278038025,
2017-03-20T23:41:05Z, Altimeter (Barometer), Pressure, 101.089653015137 kPa,101.089653,
2017-03-20T23:41:05Z, Acceleration (via Gravity), x,0.224995956,0.224995956,
2017-03-20T23:41:05Z, Acceleration (via Gravity), y,0.96782279,0.96782279,
2017-03-20T23:41:05Z, Acceleration (via Gravity), z,-0.112675697,-0.112675697,
2017-03-20T23:41:05Z, Acceleration (via User), x,-0.005132063,-0.005132063,
2017-03-20T23:41:05Z, Acceleration (via User), y,0.017727109,0.017727109,
2017-03-20T23:41:05Z, Acceleration (via User), z,0.000447306,0.000447306,
2017-03-20T23:41:05Z, Magnetometer (raw), x,47.49809265,47.49809265,
2017-03-20T23:41:05Z, Magnetometer (raw), y,23.09172058,23.09172058,
2017-03-20T23:41:05Z, Magnetometer (raw), z,-383.4908752,-383.4908752,
2017-03-20T23:41:05Z, Altimeter (Barometer), Relative Altitude, -0.326894760131836 Meters,-0.32689476,
2017-03-20T23:41:05Z, Altimeter (Barometer), Pressure, 101.090240478516 kPa,101.0902405,
2017-03-20T23:41:06Z, Gyrometer (raw), x,-0.08545285,-0.08545285,
2017-03-20T23:41:06Z, Gyrometer (raw), y,-0.274513851,-0.274513851,
2017-03-20T23:41:06Z, Gyrometer (raw), z,0.030052974,0.030052974,
2017-03-20T23:41:06Z, Microphone, Left Channel Level, -25.9471 dB,-25.9471,
2017-03-20T23:41:06Z, Microphone, Right Channel Level, -25.9471 dB,-25.9471,
2017-03-20T23:41:06Z, Altimeter (Barometer), Relative Altitude, -0.419069290161133 Meters,-0.41906929,
2017-03-20T23:41:06Z, Altimeter (Barometer), Pressure, 101.091346740723 kPa,101.0913467,
2017-03-20T23:41:07Z, Altimeter (Barometer), Relative Altitude, -0.466917037963867 Meters,-0.466917038,
2017-03-20T23:41:07Z, Altimeter (Barometer), Pressure, 101.091918945312 kPa,101.0919189,
2017-03-20T23:41:08Z, Altimeter (Barometer), Relative Altitude, -0.466917037963867 Meters,-0.466917038,
2017-03-20T23:41:08Z, Altimeter (Barometer), Pressure, 101.091918945312 kPa,101.0919189,
2017-03-20T23:41:09Z, Altimeter (Barometer), Relative Altitude, -0.386329650878906 Meters,-0.386329651,
2017-03-20T23:41:09Z, Altimeter (Barometer), Pressure, 101.090950012207 kPa,101.09095,
2017-03-20T23:41:10Z, Acceleration (via Gravity), x,0.316109598,0.316109598,
2017-03-20T23:41:10Z, Acceleration (via Gravity), y,0.948655069,0.948655069,
2017-03-20T23:41:10Z, Acceleration (via Gravity), z,-0.011327707,-0.011327707,
2017-03-20T23:41:10Z, Acceleration (via User), x,0.005728773,0.005728773,
2017-03-20T23:41:10Z, Acceleration (via User), y,-0.01138393,-0.01138393,
2017-03-20T23:41:10Z, Acceleration (via User), z,0.004293405,0.004293405,
2017-03-20T23:41:10Z, GPS, Enabled, Yes, true,
2017-03-20T23:41:10Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:41:10Z, GPS, Latitude,40.75298178,40.75298178,
2017-03-20T23:41:10Z, GPS, Longitude,-73.99278497,-73.99278497,
2017-03-20T23:41:10Z, GPS, Altitude, 18.75720405578613 Meters,18.75720406,
2017-03-20T23:41:10Z, GPS, Floor, No Data, NULL,
2017-03-20T23:41:10Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:41:10Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:41:10Z, Altimeter (Barometer), Relative Altitude, -0.213062286376953 Meters,-0.213062286,
2017-03-20T23:41:10Z, Altimeter (Barometer), Pressure, 101.088874816895 kPa,101.0888748,
2017-03-20T23:41:10Z, Magnetometer (raw), x,48.84681702,48.84681702,
2017-03-20T23:41:10Z, Magnetometer (raw), y,21.8293457,21.8293457,
2017-03-20T23:41:10Z, Magnetometer (raw), z,-381.7733459,-381.7733459,
2017-03-20T23:41:11Z, Gyrometer (raw), x,0.076997047,0.076997047,
2017-03-20T23:41:11Z, Gyrometer (raw), y,-0.083179842,-0.083179842,
2017-03-20T23:41:11Z, Gyrometer (raw), z,0.000435161,0.000435161,
2017-03-20T23:41:11Z, Microphone, Left Channel Level, -23.75564 dB,-23.7556,
2017-03-20T23:41:11Z, Microphone, Right Channel Level, -23.75564 dB,-23.7556,
2017-03-20T23:41:11Z, Altimeter (Barometer), Relative Altitude, -0.213062286376953 Meters,-0.213062286,
2017-03-20T23:41:11Z, Altimeter (Barometer), Pressure, 101.088874816895 kPa,101.0888748,
2017-03-20T23:41:12Z, Altimeter (Barometer), Relative Altitude, -0.495122909545898 Meters,-0.49512291,
2017-03-20T23:41:12Z, Altimeter (Barometer), Pressure, 101.092254638672 kPa,101.0922546,
2017-03-20T23:41:13Z, Altimeter (Barometer), Relative Altitude, -0.781709671020508 Meters,-0.781709671,
2017-03-20T23:41:13Z, Altimeter (Barometer), Pressure, 101.095695495605 kPa,101.0956955,
2017-03-20T23:41:14Z, Altimeter (Barometer), Relative Altitude, -0.781709671020508 Meters,-0.781709671,
2017-03-20T23:41:14Z, Altimeter (Barometer), Pressure, 101.095695495605 kPa,101.0956955,
2017-03-20T23:41:14Z, Acceleration (via Gravity), x,0.293029189,0.293029189,
2017-03-20T23:41:14Z, Acceleration (via Gravity), y,0.956028402,0.956028402,
2017-03-20T23:41:14Z, Acceleration (via Gravity), z,0.011983523,0.011983523,
2017-03-20T23:41:14Z, Acceleration (via User), x,0.039063085,0.039063085,
2017-03-20T23:41:14Z, Acceleration (via User), y,-0.018101145,-0.018101145,
2017-03-20T23:41:14Z, Acceleration (via User), z,-0.033895142,-0.033895142,
2017-03-20T23:41:15Z, Altimeter (Barometer), Relative Altitude, -0.761058807373047 Meters,-0.761058807,
2017-03-20T23:41:15Z, Altimeter (Barometer), Pressure, 101.095443725586 kPa,101.0954437,
2017-03-20T23:41:15Z, Magnetometer (raw), x,45.91722107,45.91722107,
2017-03-20T23:41:15Z, Magnetometer (raw), y,17.22338867,17.22338867,
2017-03-20T23:41:15Z, Magnetometer (raw), z,-378.4335022,-378.4335022,
2017-03-20T23:41:16Z, Microphone, Left Channel Level, -16.3945 dB,-16.3945,
2017-03-20T23:41:16Z, Microphone, Right Channel Level, -16.3945 dB,-16.3945,
2017-03-20T23:41:16Z, Gyrometer (raw), x,0.028892368,0.028892368,
2017-03-20T23:41:16Z, Gyrometer (raw), y,0.002883405,0.002883405,
2017-03-20T23:41:16Z, Gyrometer (raw), z,-0.006300507,-0.006300507,
2017-03-20T23:41:16Z, Altimeter (Barometer), Relative Altitude, -0.759044647216797 Meters,-0.759044647,
2017-03-20T23:41:16Z, Altimeter (Barometer), Pressure, 101.095420837402 kPa,101.0954208,
2017-03-20T23:41:17Z, GPS, Enabled, Yes, true,
2017-03-20T23:41:17Z, GPS, Authorisation Status, Authorised When In Use, Authorised When In Use,
2017-03-20T23:41:17Z, GPS, Latitude,40.75294444,40.75294444,
2017-03-20T23:41:17Z, GPS, Longitude,-73.99279875,-73.99279875,
2017-03-20T23:41:17Z, GPS, Altitude, 18.94436836242676 Meters,18.94436836,
2017-03-20T23:41:17Z, GPS, Floor, No Data, NULL,
2017-03-20T23:41:17Z, GPS, Horizontal Accuracy, 65 Meters,65,
2017-03-20T23:41:17Z, GPS, Vertical Accuracy, 10 Meters,10,
2017-03-20T23:41:17Z, Altimeter (Barometer), Relative Altitude, -0.675436019897461 Meters,-0.67543602,
2017-03-20T23:41:17Z, Altimeter (Barometer), Pressure, 101.094421386719 kPa,101.0944214,
2017-03-20T23:41:18Z, Altimeter (Barometer), Relative Altitude, -0.384819030761719 Meters,-0.384819031,
2017-03-20T23:41:18Z, Altimeter (Barometer), Pressure, 101.090934753418 kPa,101.0909348,
2017-03-20T23:41:19Z, Acceleration (via Gravity), x,0.148619637,0.148619637,
2017-03-20T23:41:19Z, Acceleration (via Gravity), y,0.968721569,0.968721569,
2017-03-20T23:41:19Z, Acceleration (via Gravity), z,0.198722646,0.198722646,
2017-03-20T23:41:19Z, Acceleration (via User), x,-0.043654431,-0.043654431,
2017-03-20T23:41:19Z, Acceleration (via User), y,-0.15828152,-0.15828152,
2017-03-20T23:41:19Z, Acceleration (via User), z,0.057090957,0.057090957,
2017-03-20T23:41:19Z, Altimeter (Barometer), Relative Altitude, -0.384819030761719 Meters,-0.384819031,
2017-03-20T23:41:19Z, Altimeter (Barometer), Pressure, 101.090934753418 kPa,101.0909348,
2017-03-20T23:41:20Z, Altimeter (Barometer), Relative Altitude, -0.796316146850586 Meters,-0.796316147,
2017-03-20T23:41:20Z, Altimeter (Barometer), Pressure, 101.09587097168 kPa,101.095871,
2017-03-20T23:41:20Z, Magnetometer (raw), x,30.23365784,30.23365784,
2017-03-20T23:41:20Z, Magnetometer (raw), y,8.669616699,8.669616699,
2017-03-20T23:41:20Z, Magnetometer (raw), z,-384.5841064,-384.5841064,
2017-03-20T23:41:21Z, Gyrometer (raw), x,1.426958197,1.426958197,
2017-03-20T23:41:21Z, Gyrometer (raw), y,2.10479235,2.10479235,
2017-03-20T23:41:21Z, Gyrometer (raw), z,1.03773028,1.03773028,
2017-03-20T23:41:21Z, Altimeter (Barometer), Relative Altitude, -1.01238250732422 Meters,-1.012382507,
2017-03-20T23:41:21Z, Altimeter (Barometer), Pressure, 101.098457336426 kPa,101.0984573,
2017-03-20T23:41:21Z, Microphone, Left Channel Level, -3.71024 dB,-3.71024,
2017-03-20T23:41:21Z, Microphone, Right Channel Level, -3.71024 dB,-3.71024,
2017-03-20T23:41:22Z, Altimeter (Barometer), Relative Altitude, -1.09195899963379 Meters,-1.091959,
2017-03-20T23:41:22Z, Altimeter (Barometer), Pressure, 101.099411010742 kPa,101.099411,
2017-03-20T23:41:22Z, Altimeter (Barometer), Relative Altitude, -1.01238250732422 Meters,-1.012382507,
2017-03-20T23:41:22Z, Altimeter (Barometer), Pressure, 101.098457336426 kPa,101.0984573,
2017-03-20T23:41:23Z, Acceleration (via Gravity), x,0.297400206,0.297400206,
2017-03-20T23:41:23Z, Acceleration (via Gravity), y,0.954630792,0.954630792,
2017-03-20T23:41:23Z, Acceleration (via Gravity), z,0.015270648,0.015270648,
2017-03-20T23:41:23Z, Acceleration (via User), x,-0.117026061,-0.117026061,
2017-03-20T23:41:23Z, Acceleration (via User), y,-0.00667851,-0.00667851,
