Timestamp, Data Source, Data, Display Value, Raw Value
"2017-03-12T17:06:02Z", Device, Supports Touch ID, No, false
"2017-03-12T17:06:02Z", WiFi, Connected SSID, TC8717TD8-5G, TC8717TD8-5G
"2017-03-12T17:06:02Z", WiFi, Connected BSSID, 80:29:94:ff:e3:df, 80:29:94:ff:e3:df
"2017-03-12T17:06:02Z", Compass, Heading (True North), 215.2956848144531º, 215.295684814453
"2017-03-12T17:06:02Z", Compass, Heading (Magnetic North), 228.228759765625º, 228.228759765625
"2017-03-12T17:06:02Z", Compass, x, 31.26461791992188, 31.2646179199219
"2017-03-12T17:06:02Z", Compass, y, -31.97998046875, -31.97998046875
"2017-03-12T17:06:02Z", Compass, z, -16.50711059570312, -16.5071105957031
"2017-03-12T17:06:02Z", GPS, Enabled, Yes, true
"2017-03-12T17:06:02Z", GPS, Authorisation Status, Authorised When In Use, Authorised When In Use
"2017-03-12T17:06:02Z", GPS, Latitude, 40.72058903716803, 40.720589037168
"2017-03-12T17:06:02Z", GPS, Longitude, -73.97983444486243, -73.9798344448624
"2017-03-12T17:06:02Z", GPS, Altitude, 5.711739540100098 Meters, 5.7117395401001
"2017-03-12T17:06:02Z", GPS, Floor, No Data, NULL
"2017-03-12T17:06:02Z", GPS, Horizontal Accuracy, 65 Meters, 65.0
"2017-03-12T17:06:02Z", GPS, Vertical Accuracy, 10 Meters, 10.0
"2017-03-12T17:06:02Z", Gyrometer (raw), x, -0.4051586808586599, -0.40515868085866
"2017-03-12T17:06:02Z", Gyrometer (raw), y, -0.6286197342372466, -0.628619734237247
"2017-03-12T17:06:02Z", Gyrometer (raw), z, 0.06166389714413071, 0.0616638971441307
"2017-03-12T17:06:02Z", Altimeter (Barometer), Relative Altitude, 0.0079803466796875 Meters, 0.0079803466796875
"2017-03-12T17:06:02Z", Altimeter (Barometer), Pressure, 102.344924926758 kPa, 102.3449249267578
"2017-03-12T17:06:03Z", Magnetometer (corrected for device), x, 26.77674865722656, 26.7767486572266
"2017-03-12T17:06:03Z", Magnetometer (corrected for device), y, -30.68927001953125, -30.6892700195312
"2017-03-12T17:06:03Z", Magnetometer (corrected for device), z, -25.24560546875, -25.24560546875
"2017-03-12T17:06:03Z", Magnetometer (corrected for device), Estimated Accuracy, High, High
"2017-03-12T17:06:03Z", Attitude, Roll, 0.1567986678991345, 0.156798667899134
"2017-03-12T17:06:03Z", Attitude, Yaw, -0.1075133427620629, -0.107513342762063
"2017-03-12T17:06:03Z", Attitude, Pitch, 0.357876215925259, 0.357876215925259
"2017-03-12T17:06:03Z", Attitude, Quarternion w, 0.9803425128321378, 0.980342512832138
"2017-03-12T17:06:03Z", Attitude, Quarternion x, 0.1813226660590648, 0.181322666059065
"2017-03-12T17:06:03Z", Attitude, Quarternion y, 0.06742333162817102, 0.067423331628171
"2017-03-12T17:06:03Z", Attitude, Quarternion z, -0.03879101261066076, -0.0387910126106608
"2017-03-12T17:06:03Z", Acceleration (via Gravity), x, 0.1462633013725281, 0.146263301372528
"2017-03-12T17:06:03Z", Acceleration (via Gravity), y, -0.3502857983112335, -0.350285798311234
"2017-03-12T17:06:03Z", Acceleration (via Gravity), z, -0.9251523613929749, -0.925152361392975
"2017-03-12T17:06:03Z", Acceleration (via User), x, -0.03113573230803013, -0.0311357323080301
"2017-03-12T17:06:03Z", Acceleration (via User), y, 0.006657867692410946, 0.00665786769241095
"2017-03-12T17:06:03Z", Acceleration (via User), z, -0.004413059446960688, -0.00441305944696069
"2017-03-12T17:06:03Z", Acceleration (total), x, 0.1151275690644979, 0.115127569064498
"2017-03-12T17:06:03Z", Acceleration (total), y, -0.3436279306188226, -0.343627930618823
"2017-03-12T17:06:03Z", Acceleration (total), z, -0.9295654208399355, -0.929565420839936
"2017-03-12T17:06:03Z", Gyrometer (smooth), x, 0.07467630505561829, 0.0746763050556183
"2017-03-12T17:06:03Z", Gyrometer (smooth), y, 0.1766043603420258, 0.176604360342026
